#{"t_start": 1779729238.4158213, "env_id": "Blackjack4game-v1"}
r,l,t
-1.304706,2,0.502669
-1.0,3,0.505894
0.159394,3,0.508959
-0.877277,4,0.512648
-0.337458,3,0.515308
-0.815063,4,0.519125
-0.321576,3,0.521779
0.0,2,0.523672
0.0,3,0.526703
0.0,3,0.53
0.0,6,0.535397
-0.67713,2,0.537092
-1.0,3,0.540163
0.08511,3,0.542797
-0.780737,5,0.54751
0.0,5,0.551967
0.0,2,0.554739
-0.638373,4,0.55999
1.5,2,0.562953
0.0,5,0.568059
0.0,2,0.569799
0.0,4,0.573281
-1.0,4,0.576614
0.0,4,0.57999
0.0,4,0.583289
0.0,4,0.586709
0.0,4,0.589978
0.0,4,0.593719
-1.0,6,0.599669
0.0,2,0.6016
-0.599458,4,0.605338
0.412489,3,0.608632
0.0,3,0.611628
-0.815485,2,0.61357
-0.700638,3,0.616623
0.0,3,0.61933
0.0,4,0.623167
0.0,4,0.626996
-0.01389,3,0.629883
0.0,3,0.632518
0.0,3,0.635132
0.0,3,0.63783
-0.001895,6,0.642869
0.0,5,0.647187
0.0,6,0.652558
0.0,5,0.657103
-1.0,5,0.661441
0.0,2,0.663323
0.0,4,0.666915
1.0,2,0.66867
0.0,3,0.671252
1.0,3,0.673726
-1.0,3,0.676239
-1.0,4,0.679625
1.0,4,0.682966
0.0,4,0.686725
-0.240238,3,0.689375
-0.843537,4,0.692973
0.0,2,0.694827
-0.318862,4,0.698338
-0.280249,4,0.7017
0.0,3,0.704243
-0.046749,5,0.708461
-0.431043,4,0.711754
1.5,2,0.713425
-1.0,5,0.717481
0.0,2,0.719171
-0.265796,3,0.721558
0.0,2,0.723257
0.0,4,0.726407
0.0,3,0.728803
0.200348,3,0.731383
0.0,3,0.733946
-0.377024,2,0.735666
0.0,3,0.738186
0.0,4,0.741835
0.0,4,0.745382
-0.541254,3,0.748029
0.0,3,0.750657
0.005323,2,0.752382
0.0,5,0.756744
-0.30625,3,0.75943
0.0,2,0.761339
0.846416,2,0.763181
-0.632556,4,0.766544
0.0,3,0.769325
0.0,3,0.771914
-1.0,3,0.774504
0.0,4,0.778374
0.0,2,0.780021
0.0,3,0.782579
0.0,2,0.784244
1.0,3,0.786726
0.0,4,0.789961
-1.0,4,0.793351
-1.0,5,0.797494
0.0,3,0.800023
0.0,5,0.804457
0.0,5,0.808483
-0.063589,2,0.81018
-1.0,3,0.812733
-1.0,4,0.816005
0.0,3,0.818544
-0.109559,4,0.822063
0.0,3,0.825215
0.0,2,0.826981
-0.258561,3,0.829711
0.0,3,0.832228
-0.841989,4,0.835622
0.0,2,0.837493
0.0,2,0.839248
0.0,2,0.840963
-1.0,4,0.84429
0.0,2,0.845911
-1.0,3,0.848305
-0.977712,6,0.852992
-0.73236,4,0.856244
-0.346718,2,0.85803
0.0,2,0.85987
1.5,2,0.861546
-0.367394,3,0.864121
0.0,3,0.866738
-0.285045,3,0.869246
-0.921321,3,0.871841
0.0,3,0.874385
0.0,4,0.877651
0.0,2,0.879395
0.0,3,0.881887
0.0,4,0.885199
-0.467923,4,0.888435
-0.463643,3,0.890928
-0.783419,3,0.893341
-0.984392,2,0.894955
0.0,3,0.89759
0.0,2,0.899267
-0.339027,5,0.90329
-1.0,3,0.905755
0.0,4,0.909034
-0.703797,2,0.910689
0.0,3,0.913785
-0.451511,3,0.916359
-1.0,4,0.919601
0.0,3,0.922185
0.0,4,0.925433
-1.0,3,0.927935
0.419182,4,0.931088
-0.199729,3,0.933505
0.0,4,0.93668
-2.0,2,0.93841
1.5,2,0.940023
0.0,3,0.942448
-0.032261,2,0.944088
-0.084165,4,0.947193
1.5,2,0.948827
1.0,4,0.951928
-1.0,4,0.955043
0.0,3,0.957471
0.0,3,0.960122
-0.09649,5,0.964189
-1.0,2,0.965786
-0.245805,3,0.968228
0.0,3,0.970808
0.001006,3,0.973261
0.0,4,0.976823
0.0,3,0.979788
-0.062541,5,0.984041
-0.282353,4,0.987305
0.173913,2,0.98903
-1.0,3,0.991579
0.0,2,0.993285
0.0,4,0.996716
0.0,3,0.999258
-0.18673,5,1.003681
0.231026,3,1.006277
-0.155507,3,1.009052
-0.607848,3,1.011648
-0.531741,5,1.015915
0.0,2,1.017981
0.0,3,1.02081
0.0,4,1.024227
-0.394051,4,1.027566
-0.674567,4,1.030914
0.0,2,1.032646
0.0,4,1.035947
0.0,3,1.0385
0.461022,3,1.040998
0.0,3,1.043466
-0.111355,3,1.04624
-1.0,3,1.049316
0.666123,5,1.053648
0.0,3,1.056607
-0.66877,2,1.058693
-0.896976,2,1.060621
0.716469,3,1.063556
0.0,4,1.067117
-1.0,2,1.068782
-1.0,3,1.071511
-0.784517,3,1.074455
0.0,3,1.077117
0.0,3,1.079767
-0.549848,3,1.082261
0.0,3,1.085068
0.0,2,1.087198
0.0,4,1.090767
-0.783872,3,1.093594
0.0,5,1.097953
-0.022889,4,1.101791
-0.638381,4,1.105588
0.0,3,1.108128
-0.535006,4,1.11158
0.129125,2,1.113731
0.0,2,1.115632
0.0,4,1.119185
0.0,3,1.121741
0.0,2,1.123448
0.0,3,1.126225
0.0,4,1.129986
-0.231882,2,1.131934
0.0,2,1.133947
0.0,2,1.135721
-0.25462,4,1.139145
0.0,2,1.140937
0.0,4,1.144184
-0.699076,2,1.1458
0.912858,3,1.14841
1.492403,2,1.150074
0.0,2,1.151724
0.0,4,1.154961
0.0,3,1.157481
-1.0,3,1.160258
0.0,4,1.16368
-0.654892,3,1.166097
-1.0,3,1.168671
0.0,4,1.172076
-1.0,4,1.17546
0.0,2,1.177221
0.007598,3,1.17968
-0.748463,4,1.183019
0.0,2,1.18465
-0.100805,3,1.187146
-0.316523,3,1.189818
0.0,4,1.193088
0.229811,3,1.195563
-1.0,3,1.198111
-1.0,3,1.201128
0.0,4,1.204826
-1.0,3,1.207345
-0.239791,2,1.209095
-1.0,3,1.211686
0.0,4,1.215156
0.0,4,1.219057
-0.141764,2,1.220891
-0.391823,4,1.224321
0.0,4,1.22773
-0.557344,3,1.230653
0.0,4,1.235754
-1.0,3,1.240234
-0.064235,3,1.243693
0.0,3,1.246814
0.0,4,1.250746
0.0,6,1.256425
0.0,2,1.258281
0.0,3,1.260813
1.5,2,1.262511
0.0,4,1.266012
0.83322,2,1.267687
0.0,3,1.270178
1.0,3,1.272722
-0.242734,4,1.276003
0.0,4,1.279361
0.0,4,1.282638
0.409742,2,1.28438
0.628137,4,1.287645
0.0,4,1.290935
-0.117984,2,1.292576
0.0,2,1.294347
0.0,2,1.296009
0.0,3,1.298535
0.0,4,1.30214
0.0,2,1.30381
-1.0,5,1.30776
0.0,2,1.309459
0.258874,2,1.311227
0.0,3,1.313695
0.0,3,1.316218
0.0,2,1.317934
-0.414968,6,1.322694
-0.715986,6,1.327493
0.0,3,1.330024
-0.729,2,1.331676
0.0,5,1.335726
0.0,2,1.337379
0.0,4,1.340627
-0.326767,3,1.343157
0.0,3,1.345674
0.0,3,1.348142
0.0,6,1.352932
0.0,3,1.355507
0.59389,4,1.35882
0.0,4,1.362524
0.0,3,1.364982
0.0,3,1.367434
-0.030506,4,1.370721
0.0,3,1.373228
-1.0,3,1.375793
0.0,4,1.379052
0.0,5,1.383099
0.0,3,1.385538
0.0,4,1.388696
-0.328142,2,1.390401
-0.796161,2,1.392023
-0.228133,2,1.393638
0.0,5,1.397597
-1.0,4,1.40084
-0.329012,3,1.403301
0.0,3,1.405722
0.0,4,1.408905
0.0,2,1.410548
1.0,3,1.412961
0.0,3,1.415437
0.0,4,1.418648
0.0,4,1.42192
0.0,5,1.42589
-0.511255,3,1.428332
1.257841,2,1.429951
0.648854,3,1.432422
0.0,4,1.436145
0.883584,3,1.439834
0.0,4,1.443659
-1.0,4,1.447385
-0.098925,2,1.449273
-0.008122,2,1.451132
-0.183375,4,1.454829
-2.0,2,1.456689
0.0,5,1.461226
-1.0,3,1.463732
0.0,2,1.465532
0.0,4,1.469407
0.0,4,1.472995
0.486272,4,1.476438
0.0,3,1.479173
-0.806569,3,1.481761
0.0,4,1.485371
-1.0,3,1.487916
0.0,5,1.492371
0.0,5,1.496731
0.0,3,1.499612
-0.875456,2,1.50135
0.0,4,1.504849
0.165148,2,1.506702
0.0,2,1.508401
0.0,4,1.512311
-0.464459,3,1.514965
0.0,2,1.516635
0.0,4,1.520124
0.0,2,1.521872
-0.486981,2,1.523533
0.538183,5,1.528394
-0.228538,4,1.531891
0.0,5,1.53643
0.0,2,1.538123
-0.297774,5,1.542528
0.0,3,1.545072
0.0,2,1.546981
0.0,2,1.548897
0.0,3,1.551528
1.5,2,1.553393
0.0,5,1.558127
0.0,3,1.560963
1.0,3,1.563821
1.0,3,1.5664
0.0,3,1.569273
0.0,4,1.57255
-1.0,3,1.575384
-0.402308,2,1.577097
0.0,4,1.580489
0.0,3,1.583619
-0.21097,2,1.58537
-0.107274,3,1.588238
0.0,4,1.591831
-0.748829,4,1.595581
-1.0,3,1.598244
0.0,3,1.600866
1.202941,2,1.603142
0.0,4,1.606855
-0.195505,3,1.609868
0.0,3,1.612552
0.0,4,1.616436
0.0,3,1.619038
0.0,2,1.620775
-0.061589,4,1.625102
-0.832704,4,1.628601
-0.793809,4,1.632631
0.0,3,1.635134
0.0,3,1.63807
-1.0,3,1.640676
0.256595,3,1.643239
-0.027455,3,1.646022
0.0,2,1.647825
0.0,4,1.651512
0.287372,3,1.654326
0.0,3,1.65685
-0.803046,2,1.658937
0.0,4,1.662361
0.0,3,1.665214
0.0,4,1.669021
-1.0,4,1.672909
-0.753061,3,1.67564
0.0,2,1.677401
-0.265457,2,1.679374
0.320457,2,1.681319
0.0,4,1.684878
0.0,4,1.688723
-0.096398,5,1.692992
-0.510335,4,1.696861
0.0,3,1.699721
0.0,3,1.702467
0.0,5,1.70692
0.0,3,1.709882
0.0,2,1.711774
0.0,3,1.714644
0.0,4,1.718179
0.0,3,1.720964
-0.018746,4,1.724616
0.0,3,1.727321
-1.0,5,1.731901
0.0,4,1.73559
-0.049519,3,1.738886
1.5,2,1.740818
0.503466,2,1.743025
0.0,4,1.74659
0.0,4,1.750726
-0.282174,4,1.754295
-0.563151,2,1.756293
-0.005419,4,1.759912
-0.253211,2,1.761913
0.0,4,1.765752
0.403013,4,1.769483
-0.501346,2,1.77154
0.0,2,1.773215
0.0,3,1.775723
-0.365084,4,1.779299
0.0,3,1.781716
0.0,2,1.78354
0.0,2,1.785428
-0.637934,2,1.787098
0.0,6,1.792074
0.0,2,1.793716
0.0,3,1.796166
0.419502,3,1.798906
1.0,4,1.802134
0.0,3,1.804917
0.0,3,1.807761
-0.233761,3,1.810606
-0.114817,4,1.814117
-0.551866,3,1.816624
0.0,2,1.818546
-0.515617,3,1.821197
0.0,4,1.824586
-0.612479,3,1.827161
0.0,4,1.830419
-0.859978,4,1.833777
-1.0,3,1.836379
0.0,2,1.838156
0.0,4,1.841536
0.947786,2,1.843235
0.0,3,1.845872
-0.531635,5,1.849899
0.0,5,1.854147
0.0,3,1.856958
0.0,2,1.85873
0.0,2,1.860595
-0.729581,4,1.864098
0.0,5,1.868695
-0.978534,2,1.870585
0.0,3,1.873302
0.0,4,2.011875
-0.795086,4,2.015174
0.0,3,2.017536
0.0,7,2.022804
-1.0,2,2.024324
0.0,4,2.027338
0.0,3,2.029592
0.0,5,2.033316
0.136368,3,2.03557
0.0,4,2.038502
0.0,3,2.040757
0.591709,2,2.042305
-0.865679,4,2.045249
0.0,3,2.047499
-0.275472,3,2.049798
0.0,3,2.052024
-0.253588,4,2.055034
0.0,3,2.057334
0.0,2,2.058804
-1.0,3,2.061415
0.0,4,2.065009
-1.0,4,2.068034
0.0,3,2.070351
0.0,2,2.07192
-0.500632,4,2.075906
-0.453896,2,2.077542
0.0,2,2.079137
0.0,3,2.081458
0.0,4,2.084555
1.767115,2,2.086109
0.0,5,2.089892
-0.187061,5,2.093626
-0.771816,3,2.095903
0.0,4,2.098926
-1.0,5,2.102608
-0.361499,4,2.105997
-0.367316,3,2.108439
-0.035979,3,2.111041
0.0,3,2.113562
0.0,3,2.115847
-0.852977,3,2.118111
1.0,2,2.119628
0.0,4,2.122581
0.0,4,2.126108
0.0,4,2.129125
0.0,3,2.131373
0.0,3,2.133645
0.0,3,2.135941
-1.0,3,2.138209
-1.0,3,2.140539
0.0,4,2.143605
0.0,2,2.145168
0.0,3,2.147679
-0.036454,2,2.14934
0.0,3,2.151907
0.0,3,2.154694
-1.0,3,2.157172
0.163171,3,2.159668
0.0,4,2.163924
0.0,2,2.165615
0.0,6,2.17031
0.0,2,2.171935
-0.414211,2,2.173565
0.0,4,2.176687
0.0,3,2.178998
-1.0,2,2.180547
1.0,2,2.182114
0.0,3,2.184418
-0.70475,3,2.186827
0.0,3,2.189264
-0.747244,2,2.190774
-0.083383,4,2.193775
-0.79093,4,2.196816
0.0,2,2.198854
0.806943,3,2.202358
0.0,4,2.206785
0.0,3,2.210584
1.0,2,2.213886
-1.0,2,2.216789
0.0,3,2.221083
-1.0,5,2.228242
-0.397602,3,2.23103
0.0,4,2.234492
0.0,4,2.237748
0.0,5,2.243742
0.0,4,2.248756
-1.0,5,2.25322
-0.830109,3,2.255845
0.0,3,2.258269
-1.0,6,2.26377
-0.000947,3,2.266231
-0.136502,3,2.26952
-1.0,3,2.272181
0.0,5,2.276323
0.530194,4,2.279597
0.0,3,2.282466
0.0,4,2.285661
-1.0,3,2.288574
0.0,3,2.291285
-0.470894,4,2.294855
-1.384123,2,2.29661
-0.218583,3,2.299067
0.0,3,2.301887
-0.801486,3,2.304969
-0.042224,4,2.309065
-1.0,4,2.313071
0.970717,3,2.316334
0.0,2,2.318308
0.0,3,2.321353
0.0,4,2.32623
0.0,2,2.32823
-0.578878,3,2.332849
-0.138314,3,2.338173
0.0,4,2.345261
1.5,2,2.347543
-1.0,2,2.349649
-0.019,2,2.3515
-0.017904,4,2.355061
-0.649198,3,2.357594
-1.0,5,2.361935
-1.0,5,2.367231
0.0,3,2.369799
0.0,3,2.372421
-1.0,4,2.375706
0.0,3,2.378159
0.0,2,2.379759
0.0,4,2.382989
0.230553,2,2.384618
-1.0,4,2.387727
-1.0,3,2.390052
0.0,4,2.393277
0.0,2,2.394948
-0.734659,3,2.397325
0.0,4,2.400408
0.0,4,2.403736
0.0,3,2.406145
0.0,3,2.408608
0.0,2,2.410229
0.178976,4,2.41355
1.0,3,2.416061
0.0,3,2.418528
0.0,3,2.420922
0.0,3,2.423336
-0.378076,3,2.425787
0.0,3,2.428364
-1.0,4,2.431585
-1.0,4,2.434784
-0.826878,4,2.438036
1.0,3,2.440607
0.0,2,2.442446
0.0,3,2.445118
0.0,2,2.446753
0.111839,3,2.4491
0.0,4,2.452217
0.0,4,2.455321
0.193529,2,2.456862
0.0,2,2.458451
-1.0,4,2.461639
0.0,2,2.463897
-0.716901,3,2.467026
-1.0,4,2.470236
0.0,2,2.471779
0.0,4,2.474957
0.0,4,2.478025
0.0,3,2.480376
0.594793,4,2.483427
0.0,3,2.485936
-0.063028,4,2.489038
0.0,2,2.490652
0.0,5,2.494633
0.0,2,2.49624
0.0,4,2.499477
-0.056264,3,2.502091
0.0,3,2.505625
-0.897315,3,2.509711
0.0,2,2.512952
0.0,3,2.515725
0.0,5,2.520912
-0.215269,4,2.526606
0.0,3,2.531234
0.0,3,2.535735
1.0,2,2.538933
0.752144,4,2.546178
0.0,3,2.550317
0.0,3,2.553524
-0.138449,3,2.556577
0.0,5,2.561652
0.0,2,2.563616
0.0,3,2.56648
-0.596546,3,2.569002
0.0,4,2.572722
0.0,2,2.575102
0.0,4,2.579016
-1.0,3,2.581916
0.0,3,2.584701
0.0,3,2.58731
0.0,3,2.58988
-0.199177,3,2.592854
-0.362737,4,2.596658
-0.199404,3,2.59935
0.0,3,2.601821
0.0,3,2.604505
1.0,4,2.608108
-0.32471,6,2.613615
0.0,3,2.616098
1.0,3,2.618603
0.0,4,2.621811
1.0,3,2.624158
0.0,2,2.62575
-1.0,4,2.628922
1.0,3,2.631312
0.0,4,2.634397
0.0,3,2.636735
0.803623,4,2.639911
0.0,2,2.641581
0.0,4,2.644768
0.396042,2,2.646377
0.0,3,2.648821
0.672823,4,2.651991
-0.394396,3,2.654414
0.0,2,2.655973
0.0,3,2.658405
0.0,3,2.660838
-0.344292,3,2.663418
0.0,4,2.6668
0.300327,4,2.670071
0.0,3,2.672477
0.037278,2,2.674148
-0.889779,4,2.677439
0.0,3,2.679891
0.0,3,2.682355
-0.011216,3,2.684761
-0.755174,6,2.689609
0.0,4,2.692853
-1.054112,2,2.694562
-0.894313,3,2.696991
0.0,2,2.698618
-1.0,3,2.701097
0.81282,3,2.703565
-0.790326,2,2.705266
0.0,3,2.707683
0.0,5,2.711669
0.0,2,2.713327
-0.135593,4,2.716568
-0.57968,4,2.719842
0.542159,3,2.722333
-2.0,2,2.723974
0.0,3,2.726391
1.0,3,2.728848
0.0,4,2.732054
-0.807945,3,2.7345
-1.0,3,2.736948
0.0,3,2.739367
0.0,3,2.74177
0.0,4,2.745066
-1.0,4,2.748274
1.0,3,2.750842
0.0,4,2.7544
-0.224202,4,2.757695
-0.559139,4,2.760955
0.0,4,2.765166
-0.541137,3,2.768545
-0.374828,5,2.774234
0.0,3,2.777618
-1.0,4,2.78214
0.0,3,2.787279
0.0,5,2.797306
0.0,4,2.804829
0.0,4,2.811563
-0.110775,3,2.81632
0.051208,2,2.819497
-0.00829,3,2.824214
-0.533586,3,2.828815
0.171507,4,2.833234
-0.662848,3,2.836589
0.0,6,2.842931
0.010708,2,2.845107
1.0,3,2.848592
-0.224671,4,2.852882
1.5,2,2.85487
0.189484,3,2.857599
0.659019,3,2.860206
0.0,3,2.86297
-0.427842,3,2.866959
0.0,3,2.870609
-0.957065,2,2.872959
0.0,3,2.877125
0.0,4,2.881246
1.230174,2,2.88327
-0.351227,4,2.887539
-0.378564,3,2.89044
0.0,2,2.892352
-0.148337,2,2.894217
0.0,3,2.896953
0.0,5,2.901488
0.0,4,2.904981
-1.0,3,2.907624
0.0,3,2.910227
-0.769734,3,2.913167
0.0,3,2.916356
0.0,3,2.919309
0.0,3,2.922379
0.0,4,2.926572
-0.873606,2,2.928896
-0.370878,3,2.931867
-0.279437,3,2.934876
0.0,3,2.937779
-0.806497,3,2.940417
-0.062853,3,2.942959
-1.0,2,2.944662
0.0,2,2.946481
-0.254727,4,2.949884
0.0,3,2.95242
-0.072658,3,2.955098
0.0,4,2.958564
0.556044,4,2.962003
0.0,2,2.963872
0.0,2,2.966601
0.0,3,2.969886
0.0,3,2.972911
-0.482139,3,2.976111
1.037103,2,2.978628
0.0,2,2.980629
0.0,4,2.98424
-0.422338,3,2.98692
1.0,4,2.990431
-1.0,3,2.993078
0.0,3,2.995722
-1.0,3,2.99839
0.0,6,3.003931
0.0,2,3.00612
-1.0,2,3.007951
0.0,4,3.011562
-1.0,3,3.014266
0.0,3,3.016921
0.0,2,3.018687
0.843031,2,3.020415
-0.235961,2,3.022129
-0.801192,4,3.025607
0.0,4,3.02947
-0.34984,4,3.034102
0.0,4,3.038593
0.0,2,3.040763
-0.064758,3,3.044204
0.0,4,3.048887
0.0,3,3.052439
0.0,3,3.056006
-0.629658,4,3.060024
-1.0,2,3.06179
0.0,2,3.063584
-0.452429,3,3.067346
-0.013302,4,3.0719
-1.0,3,3.075217
0.0,3,3.078478
0.0,3,3.08123
0.0,3,3.083925
-1.0,2,3.085738
0.0,2,3.087592
-0.843353,2,3.089406
-0.244777,4,3.092854
-2.0,2,3.094674
0.0,3,3.097308
0.0,3,3.100133
0.0,3,3.102947
0.0,3,3.106161
0.0,5,3.110625
0.0,6,3.116168
0.0,3,3.118873
-0.104997,3,3.121537
0.0,3,3.124169
0.0,3,3.126815
0.0,2,3.128622
0.0,2,3.130442
0.0,3,3.133818
-0.19778,3,3.137191
-1.0,4,3.141157
0.0,3,3.143836
0.0,2,3.145813
0.409242,2,3.147652
0.0,2,3.149698
-1.0,3,3.153084
-0.174222,3,3.156263
0.0,3,3.159497
-0.579994,4,3.163649
0.0,3,3.167394
0.0,2,3.16933
-0.677374,4,3.17316
-0.978536,4,3.176678
0.0,4,3.180344
1.0,5,3.184711
0.0,2,3.186542
-1.0,4,3.190033
-0.017017,3,3.19266
0.0,6,3.197868
0.392487,2,3.199733
0.0,4,3.203404
0.0,3,3.20631
0.0,3,3.209032
-1.0,2,3.210871
-0.162218,4,3.214502
-0.414708,3,3.21726
0.0,2,3.219173
0.797465,3,3.221976
-0.285916,4,3.225606
-0.974577,3,3.228374
-1.0,2,3.230147
0.0,4,3.233718
-1.0,2,3.235502
-0.516699,5,3.239835
-0.512416,4,3.243381
0.0,6,3.248671
1.0,4,3.252186
-1.0,4,3.256057
0.0,3,3.258851
0.0,3,3.261501
-1.0,3,3.264182
0.0,4,3.268397
1.0,3,3.271329
-1.0,3,3.274453
0.0,4,3.278865
0.0,5,3.284108
0.0,3,3.286895
-0.538393,2,3.288752
-0.782589,3,3.291539
-0.861962,3,3.29444
-0.868532,4,3.298025
0.0,5,3.302509
0.0,3,3.3053
0.0,5,3.309955
-1.0,3,3.31274
0.98576,4,3.316443
-1.0,2,3.318248
0.0,2,3.320099
0.0,2,3.321943
-0.167244,6,3.327335
0.0,2,3.329221
0.0,2,3.331041
0.0,3,3.333816
-0.118567,2,3.335713
0.0,2,3.337639
0.0,2,3.339536
0.080709,3,3.342277
0.0,3,3.345231
0.0,5,3.35063
1.0,4,3.354371
0.0,3,3.357131
-0.027248,3,3.359922
0.0,4,3.363543
0.851696,3,3.366681
0.0,3,3.369632
0.0,4,3.373347
0.0,2,3.375267
-0.77342,3,3.378202
-0.034676,3,3.381073
0.0,5,3.385617
-1.0,3,3.388333
-0.293861,2,3.390411
0.0,3,3.393632
0.0,3,3.396567
0.0,5,3.401799
0.0,3,3.405067
0.0,3,3.408009
-1.0,5,3.41288
0.0,4,3.416553
0.0,5,3.421903
-1.0,4,3.42702
0.0,2,3.429189
0.0,4,3.43322
-0.686664,3,3.436281
0.805369,3,3.439346
0.0,3,3.442173
-1.0,3,3.444979
0.0,3,3.447697
0.0,3,3.450694
0.0,2,3.452535
-1.0,3,3.455311
-0.266098,3,3.458092
0.0,3,3.460838
0.0,3,3.463611
0.0,3,3.466994
0.0,3,3.470009
0.0,4,3.47391
0.0,4,3.477573
0.0,5,3.482412
1.0,4,3.486043
0.0,3,3.488876
-0.38462,4,3.492522
-0.542325,4,3.496263
0.0,3,3.49909
0.0,3,3.501871
-0.057747,4,3.505835
0.0,3,3.50879
0.0,3,3.512015
-0.627419,4,3.516001
-1.0,4,3.519821
0.0,2,3.521754
0.900129,3,3.52447
-1.0,3,3.527429
-1.0,3,3.530303
0.0,3,3.533244
0.0,5,3.538725
0.0,2,3.540606
0.0,4,3.545771
-1.0,4,3.550378
0.0,2,3.552397
-0.316488,2,3.554306
0.0,2,3.556299
-0.266499,2,3.558423
-1.0,2,3.560385
-0.478021,4,3.564139
0.0,3,3.567382
-1.0,3,3.570409
0.0,2,3.5724
1.452522,2,3.574278
-0.575561,4,3.578232
-0.263852,6,3.58372
0.646866,4,3.587523
0.0,5,3.592027
-0.964967,4,3.595635
0.282001,3,3.598325
0.0,2,3.600184
0.0,3,3.603209
-0.336825,4,3.607358
0.0,3,3.610272
0.0,5,3.614798
-0.872269,3,3.617554
-1.0,3,3.620297
0.0,3,3.623004
0.0,3,3.625707
0.961455,2,3.627612
0.0,3,3.630334
0.0,2,3.632247
-1.0,3,3.635
1.5,2,3.636869
0.0,4,3.640481
0.0,3,3.643269
-0.57436,5,3.647705
0.0,6,3.653016
0.0,2,3.6549
-0.57607,4,3.65854
0.0,2,3.660378
0.0,2,3.662263
0.0,2,3.664152
-0.122365,3,3.667402
-0.831707,2,3.669317
0.0,3,3.672064
0.0,4,3.676028
-0.256313,3,3.67881
0.0,3,3.68189
0.0,4,3.6855
0.0,3,3.688268
0.0,3,3.690989
-1.0,4,3.69463
0.223884,3,3.697382
-0.149148,4,3.701159
-1.0,5,3.705747
-0.127399,3,3.708499
-0.10151,4,3.712104
0.0,2,3.713995
1.0,2,3.715896
-0.817788,4,3.719471
