#{"t_start": 1779969978.3836508, "env_id": "Blackjack4game-v1"}
r,l,t
-0.707264,3,1.960106
0.0,3,1.962934
0.0,7,1.969039
0.0,3,1.971546
0.0,4,1.975178
-0.027423,5,1.979896
0.0,5,1.983993
0.0,2,1.986148
-0.650081,4,1.99016
1.0,4,1.993701
0.0,3,1.996397
-1.0,2,1.998205
-0.950639,2,1.999854
0.0,3,2.002597
-0.682499,4,2.006113
-0.825216,6,2.012527
-0.277786,4,2.017158
0.0,4,2.020916
-1.304706,2,2.022921
-1.0,3,2.026147
0.159394,3,2.029095
-0.877277,4,2.032786
-0.337458,3,2.035671
-0.815063,4,2.039369
-0.321576,3,2.042026
0.0,2,2.043926
0.0,3,2.047007
0.0,3,2.049788
0.0,6,2.055669
-0.67713,2,2.057886
-1.0,3,2.061088
0.08511,3,2.064169
-0.780737,5,2.069503
0.0,5,2.075123
0.0,2,2.077426
-0.638373,4,2.081997
1.5,2,2.084077
0.0,5,2.089392
0.0,2,2.091448
0.0,4,2.09574
-1.0,4,2.099614
0.0,4,2.103643
0.0,4,2.107631
0.0,4,2.111545
0.0,4,2.115602
0.0,4,2.119348
-1.0,6,2.125028
0.0,2,2.126869
-0.599458,4,2.130468
0.412489,3,2.133082
0.0,3,2.13581
-0.815485,2,2.137556
-0.700638,3,2.140208
0.0,3,2.143632
0.0,4,2.147311
0.0,4,2.150754
-0.01389,3,2.153466
0.0,3,2.156129
0.0,3,2.158679
0.0,3,2.161265
-0.001895,6,2.169577
0.0,5,2.176291
0.0,6,2.181709
0.0,5,2.185972
-1.0,5,2.190088
0.0,2,2.191773
0.0,4,2.195073
1.0,2,2.196873
0.0,3,2.199322
1.0,3,2.201799
-1.0,3,2.204361
-1.0,4,2.207692
1.0,4,2.210959
0.0,4,2.214147
-0.240238,3,2.216572
-0.843537,4,2.21983
0.0,2,2.221456
-0.318862,4,2.224766
-0.280249,4,2.227983
0.0,3,2.230387
-0.046749,5,2.234375
-0.431043,4,2.237552
1.5,2,2.239243
-1.0,5,2.243212
0.0,2,2.244899
-0.265796,3,2.247375
0.0,2,2.249013
0.0,4,2.252401
0.0,3,2.254817
0.200348,3,2.257244
0.0,3,2.259774
-0.377024,2,2.261413
0.0,3,2.263834
0.0,4,2.267183
0.0,4,2.270399
-0.541254,3,2.272857
0.0,3,2.275641
0.005323,2,2.277346
0.0,5,2.281795
-0.30625,3,2.284344
0.0,2,2.28602
0.846416,2,2.287729
-0.632556,4,2.290893
0.0,3,2.29334
0.0,3,2.295889
-1.0,3,2.298547
0.0,4,2.301818
0.0,2,2.303406
0.0,3,2.305804
0.0,2,2.30739
1.0,3,2.3099
0.0,4,2.313094
-1.0,4,2.316406
-1.0,5,2.320387
0.0,3,2.322874
0.0,5,2.326785
0.0,5,2.330968
-0.063589,2,2.332551
-1.0,3,2.334969
-1.0,4,2.33816
0.0,3,2.340539
-0.109559,4,2.34376
0.0,3,2.346304
0.0,2,2.347872
-0.258561,3,2.350463
0.0,3,2.352794
-0.841989,4,2.355918
0.0,2,2.357581
0.0,2,2.359211
0.0,2,2.360809
-1.0,4,2.364185
0.0,2,2.365771
-1.0,3,2.368217
-0.977712,6,2.373253
-0.73236,4,2.376596
-0.346718,2,2.37864
0.0,2,2.380469
1.5,2,2.382187
-0.367394,3,2.385043
0.0,3,2.387672
-0.285045,3,2.39036
-0.921321,3,2.393345
0.0,3,2.396026
0.0,4,2.399755
0.0,2,2.401594
0.0,3,2.404247
0.0,4,2.407584
-0.467923,4,2.410864
-0.463643,3,2.413359
-0.783419,3,2.415674
-0.984392,2,2.417235
0.0,3,2.419673
0.0,2,2.421232
-0.339027,5,2.425138
-1.0,3,2.427598
0.0,4,2.430727
-0.703797,2,2.432275
0.0,3,2.434933
-0.451511,3,2.437342
-1.0,4,2.440646
0.0,3,2.443101
0.0,4,2.446281
-1.0,3,2.448774
0.419182,4,2.451886
-0.199729,3,2.454327
0.0,4,2.457463
-2.0,2,2.459095
1.5,2,2.460665
0.0,3,2.463149
-0.032261,2,2.464747
-0.084165,4,2.513226
1.5,2,2.514939
1.0,4,2.518385
-1.0,4,2.52167
0.0,3,2.524329
0.0,3,2.526828
-0.09649,5,2.531054
-1.0,2,2.880505
-0.105087,3,2.884464
0.0,3,2.888486
0.0,3,2.891671
0.0,4,2.896146
0.0,3,2.899363
0.0,5,2.905347
-0.11843,4,2.909986
0.038652,2,2.91218
-1.0,3,2.915021
0.0,2,2.917021
0.0,4,2.921031
0.0,3,2.924003
-0.174606,5,2.92905
0.116212,3,2.932124
-0.079089,3,2.935412
-0.398964,3,2.938547
-0.434114,5,2.944251
0.0,2,2.946384
0.0,3,2.949389
0.0,4,2.953382
-0.282691,4,2.957296
-0.64935,4,2.961183
0.0,2,2.963106
0.0,4,2.966971
0.0,3,2.97002
0.383113,3,2.97312
0.0,3,2.976163
-0.016353,3,2.97949
-0.928351,3,2.982464
0.607026,5,2.987234
0.0,3,2.990175
-0.539827,2,2.992288
-0.706456,2,2.994235
0.50813,3,2.997156
0.0,4,3.001109
-1.0,2,3.0031
-1.0,3,3.005962
-0.593433,3,3.008835
0.0,3,3.012079
0.0,3,3.015662
-0.378603,3,3.018708
0.0,3,3.021857
0.0,2,3.024013
0.0,4,3.027923
-0.66444,3,3.030958
0.0,5,3.035708
0.0,4,3.039628
-0.467594,4,3.04372
0.0,3,3.046617
-0.413431,4,3.050941
0.010663,2,3.053004
0.0,2,3.055016
0.0,4,3.058964
0.0,3,3.061956
0.0,2,3.063866
0.0,3,3.066917
0.0,4,3.07097
-0.103955,2,3.073115
0.0,2,3.075315
0.0,2,3.077559
-0.176881,4,3.081451
0.0,2,3.083698
0.0,4,3.087699
-0.523782,2,3.089791
0.807145,3,3.093
1.5,2,3.094922
0.0,2,3.097048
0.0,4,3.101118
0.0,3,3.104254
-1.0,3,3.107354
0.0,4,3.111431
-0.496499,3,3.11451
-1.0,3,3.117536
0.0,4,3.121621
-1.0,4,3.125756
0.0,2,3.128049
0.0,3,3.131162
-0.584462,4,3.135232
0.0,2,3.137085
0.0,3,3.140278
-0.131281,3,3.14339
0.0,4,3.14745
0.082662,3,3.150408
-1.0,3,3.153521
-1.0,3,3.156626
0.0,4,3.161861
-1.0,3,3.165513
-0.095108,2,3.167773
1.0,3,3.171581
0.0,4,3.176195
0.0,4,3.180635
-0.005874,2,3.182909
-0.253734,4,3.187684
0.0,4,3.192346
-0.442442,3,3.195705
0.0,4,3.199819
-0.995483,3,3.203093
0.0,3,3.206178
0.0,3,3.209457
0.0,4,3.213313
0.0,6,3.219435
0.0,2,3.221388
0.0,3,3.224568
1.5,2,3.226607
0.0,4,3.230682
0.829165,2,3.232735
0.0,3,3.235756
1.0,3,3.238995
-0.138392,4,3.243113
0.0,4,3.247121
0.0,4,3.251309
0.218358,2,3.25338
0.5528,4,3.257465
0.0,4,3.261539
0.0,2,3.263566
0.0,2,3.265867
0.0,2,3.26798
0.0,3,3.271294
0.0,4,3.275435
0.0,2,3.277926
-1.0,5,3.283179
0.0,2,3.285355
0.122108,2,3.28754
0.0,4,3.291522
-0.26873,4,3.295628
-0.405138,4,3.299675
0.0,3,3.302796
0.155674,4,3.306922
-0.927436,3,3.310094
-0.390576,3,3.313317
0.0,5,3.318906
0.0,4,3.323178
-1.0,3,3.326352
0.0,4,3.330525
0.0,4,3.334623
0.0,3,3.337751
-0.720169,3,3.340878
0.0,5,3.345856
0.0,2,3.348188
0.0,3,3.351253
0.0,2,3.353244
0.0,5,3.358394
0.0,3,3.361842
0.0,4,3.366216
-1.0,3,3.369623
0.0,4,3.374078
0.0,4,3.378894
0.0,5,3.384095
0.0,3,3.387203
-0.139666,2,3.389466
0.613372,2,3.391653
-0.063146,5,3.396949
0.0,5,3.404626
0.0,3,3.409741
0.0,3,3.413721
0.570012,2,3.415709
-0.479475,2,3.41806
0.0,2,3.420354
0.332219,3,3.423485
0.0,4,3.428068
0.0,4,3.432277
0.0,4,3.436816
0.0,3,3.440175
0.0,2,3.442463
0.313638,3,3.44568
-0.795015,3,3.449068
-0.207151,6,3.455403
0.856657,3,3.458345
0.0,4,3.46279
-0.928422,4,3.467086
0.0,2,3.469484
0.0,2,3.471504
-0.047933,4,3.476062
1.5,2,3.478311
0.0,3,3.482254
-0.211987,3,3.485309
0.0,3,3.488726
0.0,4,3.492773
0.0,3,3.496436
0.0,2,3.498734
0.359277,4,3.50316
0.0,3,3.506279
-0.618145,3,3.50982
0.0,2,3.512018
0.722855,5,3.517587
0.0,3,3.52061
-0.14862,5,3.526312
0.0,5,3.531924
0.0,2,3.533954
0.0,5,3.53974
0.0,4,3.544527
0.0,2,3.546765
-0.457885,4,3.551368
0.0,2,3.553765
0.0,5,3.560781
0.0,3,3.565408
-0.379978,4,3.570416
-0.784074,5,3.577038
0.0,2,3.57983
0.0,3,3.583465
0.0,3,3.587327
-0.898048,3,3.590647
0.0,4,3.595424
0.0,3,3.599147
0.0,3,3.602978
0.219113,3,3.606457
0.0,3,3.610145
0.0,6,3.616738
0.0,2,3.618957
-1.0,3,3.622877
0.0,4,3.62744
0.0,3,3.631283
-1.0,3,3.634659
0.257167,2,3.637275
0.0,3,3.641028
0.0,3,3.644845
0.0,3,3.64853
0.161894,2,3.651163
0.0,3,3.65498
-0.843751,5,3.662656
0.0,3,3.666313
0.0,4,3.672198
-0.575875,2,3.675477
0.0,3,3.679418
0.0,5,3.68583
0.0,3,3.689604
0.530506,3,3.693648
0.0,2,3.696227
0.92726,2,3.698876
1.0,2,3.701877
0.0,3,3.706325
0.706502,3,3.710218
0.0,3,3.714206
0.0,3,3.718462
0.0,3,3.722053
0.639992,3,3.72597
0.0,4,3.730298
0.104572,3,3.733973
0.0,3,3.73701
0.0,3,3.740878
0.0,2,3.743314
0.0,6,3.750252
0.0,4,3.755087
-0.046097,4,3.759593
0.0,4,3.763855
1.5,2,3.766327
-0.112388,5,3.771552
0.0,4,3.776239
-0.164577,2,3.77838
0.0,3,3.782473
-0.172529,2,3.784562
0.0,2,3.78703
0.0,4,3.791466
-0.027032,5,3.797151
0.0,3,3.80044
-1.0,3,3.803925
0.643575,2,3.806064
1.0,3,3.809464
0.0,4,3.813701
0.0,2,3.81618
0.0,3,3.819418
0.0,3,3.822961
0.0,3,3.826212
0.0,2,3.828638
0.0,3,3.832132
0.0,3,3.835485
-1.0,4,3.839995
0.070046,4,3.844435
0.0,2,3.846586
0.0,2,3.848767
-1.0,4,3.853102
0.0,4,3.857421
0.0,4,3.861467
-0.143412,4,3.865772
-0.433824,2,3.86787
0.0,3,3.871161
-0.060503,3,3.874239
-0.573967,4,3.878895
-0.244741,4,3.883111
-0.182617,2,3.885515
0.0,2,3.887566
0.0,2,3.889655
0.0,5,3.895028
0.0,3,3.898213
0.0,2,3.900367
0.0,4,3.904515
0.0,5,3.909648
-0.747729,4,3.914217
0.689617,2,3.916287
-0.252893,3,3.919637
-0.882534,3,3.922725
0.0,2,3.924766
-0.89544,3,3.928061
0.0,6,3.934451
0.0,3,3.937949
0.396401,4,3.942362
-0.71637,3,3.946454
-0.285705,4,3.950802
-0.552715,4,3.955129
0.0,3,3.958461
-1.0,5,3.963708
1.5,2,4.015121
0.0,3,4.019897
0.0,3,4.025494
-0.094025,3,4.03031
0.0,3,4.034857
-0.404353,3,4.039793
-0.935155,4,4.045993
0.0,3,4.049538
0.0,5,4.055251
0.0,2,4.057708
0.56155,4,4.061916
0.0,3,4.065566
0.0,4,4.06969
0.0,3,4.073363
0.0,4,4.175067
0.898641,4,4.180427
0.0,3,4.184344
0.0,4,4.188904
0.0,2,4.191465
-0.513167,3,4.194696
0.0,4,4.199323
-0.424565,2,4.201781
0.0,4,4.206652
0.0,4,4.210957
-1.0,6,4.21719
0.0,2,4.219622
-0.221332,2,4.221705
-0.678533,3,4.224919
-1.0,4,4.229092
-0.122068,3,4.232411
0.0,4,4.23652
0.0,4,4.240801
0.0,2,4.242796
0.0,2,4.244828
1.0,4,4.249316
0.0,5,4.254584
-0.215334,3,4.257751
0.0,3,4.261168
-0.202426,2,4.263228
-0.244611,3,4.266321
0.951169,2,4.26853
0.0,3,4.271628
-0.021171,4,4.275963
-1.0,5,4.281542
-0.344048,3,4.285332
-0.370484,4,4.290044
0.0,5,4.295627
0.0,5,4.300909
0.0,3,4.304226
0.0,3,4.307309
0.0,3,4.310667
0.0,3,4.313741
0.0,4,4.318231
0.0,2,4.320277
1.011944,2,4.32242
-0.739499,3,4.325663
-1.0,2,4.327646
0.0,2,4.329821
0.0,2,4.33215
0.0,3,4.335185
0.0,4,4.339334
0.0,5,4.344493
0.0,3,4.347868
0.0,3,4.351222
0.0,2,4.353343
-1.0,3,4.356302
0.0,3,4.359543
-0.991962,5,4.364883
0.396472,3,4.368096
0.0,4,4.37216
0.0,2,4.374236
-1.0,3,4.377172
0.0,3,4.380701
0.0,4,4.384952
0.0,4,4.389307
-1.0,4,4.3936
0.0,2,4.395888
0.109602,2,4.397976
0.0,4,4.402378
0.0,3,4.405509
-1.0,2,4.407913
1.813252,2,4.410072
0.0,3,4.413383
-0.534712,3,4.416635
0.0,4,4.420826
0.0,4,4.425118
0.0,2,4.427265
0.0,5,4.43223
-0.666362,3,4.436104
0.0,5,4.442044
-0.270977,4,4.446301
-0.928806,3,4.449677
0.0,4,4.453972
-0.658172,4,4.458504
0.0,2,4.460555
0.0,3,4.464059
0.0,3,4.467081
-0.244409,3,4.470446
0.0,3,4.473261
-0.207719,4,4.477311
0.0,5,4.48237
-0.684604,4,4.486964
0.0,3,4.490365
-1.0,5,4.495422
0.0,3,4.498843
-0.347581,3,4.501952
0.0,4,4.506507
0.0,3,4.509647
-1.0,3,4.513177
-0.969439,4,4.517265
0.0,2,4.519658
0.0,3,4.5231
0.0,3,4.527138
0.0,3,4.530794
0.0,4,4.535578
0.0,4,4.539718
0.0,2,4.541839
0.0,4,4.546043
1.461325,2,4.548355
0.0,4,4.55322
1.5,2,4.555538
0.0,3,4.558679
0.0,2,4.561238
0.0,2,4.563668
0.0,2,4.565983
0.0,3,4.57017
0.0,2,4.572641
0.0,3,4.576819
-0.305925,3,4.580637
-0.82948,5,4.586589
0.0,4,4.591316
0.0,3,4.594911
0.0,3,4.598131
2.0,2,4.600259
0.0,2,4.602803
1.0,3,4.606337
0.0,4,4.6109
1.5,2,4.612843
0.0,4,4.617459
0.0,3,4.620641
-1.0,4,4.625615
0.0,3,4.629218
0.0,2,4.631475
0.0,5,4.636956
-0.95153,3,4.640448
0.0,2,4.643039
-0.970272,5,4.648566
0.0,3,4.652197
0.0,3,4.655456
0.0,2,4.65788
0.0,3,4.661131
0.0,3,4.664683
-1.0,2,4.66704
-0.746364,2,4.669247
0.0,3,4.67295
0.0,2,4.675008
-0.18591,4,4.679568
-1.0,4,4.68413
0.0,4,4.688693
0.0,3,4.692297
0.0,3,4.695737
-0.578247,3,4.699074
-0.13826,4,4.703293
0.249889,3,4.706816
1.0,3,4.710154
-1.0,3,4.713632
1.5,2,4.715879
0.0,3,4.719121
0.0,4,4.723324
0.0,4,4.727742
0.0,5,4.733108
0.0,3,4.736193
0.0,4,4.740301
-1.0,4,4.744256
0.0,4,4.7482
0.0,4,4.752858
-1.0,5,4.75826
0.0,3,4.761293
0.0,2,4.763475
0.545118,2,4.765543
-0.476211,2,4.767563
-0.502685,4,4.771814
0.0,3,4.774889
0.0,6,4.780841
0.0,4,4.785359
1.0,2,4.787428
0.0,2,4.789964
0.0,3,4.793396
0.0,3,4.796774
0.0,3,4.79992
0.0,3,4.802763
0.0,2,4.804982
0.0,2,4.807054
0.0,4,4.811117
0.0,2,4.813302
0.0,3,4.816267
0.314596,2,4.818706
0.0,2,4.820878
0.0,3,4.824099
0.698732,2,4.826404
-0.516742,4,4.830316
0.0,4,4.834657
-0.862343,6,4.84103
0.0,3,4.84406
0.0,3,4.847409
0.0,3,4.850577
0.565849,3,4.854045
0.0,3,4.857093
0.0,3,4.860539
0.0,4,4.864524
1.0,4,4.868641
0.0,4,4.872518
1.0,4,4.876894
0.032037,4,4.880956
0.0,6,4.887743
0.0,3,4.891296
0.0,3,4.894973
-1.0,4,4.899842
0.0,3,4.903616
-0.11527,2,4.905764
-0.141415,4,4.910239
1.0,3,4.91374
0.0,4,4.918207
-1.0,3,4.921556
0.0,2,4.923821
-0.961509,4,4.927888
0.0,4,4.932155
-0.415423,4,4.936542
0.0,4,4.940652
0.0,4,4.944821
0.0,5,4.950405
0.0,2,4.952839
0.0,3,4.956695
1.0,3,4.960275
-0.117212,3,4.963833
0.0,2,4.966526
0.0,2,4.968919
0.0,3,4.972567
-0.099401,2,4.974744
0.381221,3,4.979044
0.0,3,4.982328
-0.030402,4,4.986866
0.0,4,4.990736
0.0,5,4.996025
0.0,3,4.999732
0.0,3,5.003366
0.0,3,5.007349
-0.741387,5,5.014337
0.0,5,5.020361
-0.503325,2,5.022753
-0.773021,4,5.027313
0.0,2,5.029554
-1.155659,2,5.031713
-0.848541,5,5.037463
0.0,2,5.039604
0.0,2,5.041945
0.0,2,5.044128
0.0,2,5.046361
0.0,2,5.049146
0.0,4,5.053907
-0.326778,2,5.056657
0.0,3,5.059969
0.0,2,5.062628
-2.0,2,5.064834
0.0,3,5.068095
-1.0,3,5.071568
0.0,3,5.074753
0.0,2,5.077307
0.0,3,5.0804
-1.0,2,5.082521
0.0,3,5.086231
0.0,4,5.091161
0.0,4,5.095614
0.0,3,5.099459
0.0,3,5.102862
0.0,4,5.107667
0.0,3,5.111538
0.0,3,5.115317
0.0,2,5.117769
0.0,4,5.122649
-0.349831,4,5.127692
-0.402389,2,5.129955
-1.0,3,5.133654
0.0,4,5.138367
-0.030133,3,5.141726
0.0,2,5.143964
0.0,4,5.148452
0.0,5,5.154355
0.0,3,5.157492
-0.800963,3,5.161065
0.0,3,5.164174
0.0,3,5.167823
0.557192,2,5.170015
0.0,4,5.174801
0.0,3,5.177973
-0.375074,2,5.180425
-0.142663,3,5.1837
0.0,3,5.187241
0.0,2,5.189449
-0.350205,2,5.191615
-0.003999,4,5.195988
0.835317,2,5.198008
-0.028874,4,5.202395
1.0,2,5.204684
0.0,5,5.21084
0.0,3,5.21454
-0.055587,2,5.216971
0.0,3,5.220021
0.0,4,5.224287
-0.355582,4,5.227823
-0.579871,3,5.231256
-0.205299,5,5.236623
-0.261315,7,5.28937
1.0,3,5.292776
0.0,3,5.295716
-0.008941,3,5.299015
0.0,2,5.301064
-1.0,3,5.304105
0.0,2,5.306653
0.0,3,5.30962
0.0,3,5.312927
-0.623339,3,5.316072
0.0,5,5.321519
-0.284524,2,5.323481
0.0,2,5.32548
-0.188004,4,5.329788
1.0,2,5.331903
-0.601257,3,5.335484
0.0,3,5.338439
1.0,2,5.340953
0.0,3,5.343956
0.0,2,5.345894
0.0,2,5.34842
0.124865,2,5.350572
0.0,3,5.354022
0.0,3,5.357282
0.0,5,5.458797
0.0,2,5.46141
0.0,2,5.463698
0.0,3,5.467446
0.0,4,5.471258
0.0,3,5.47479
0.0,4,5.478641
0.0,3,5.482095
-0.195935,3,5.485658
-0.939949,4,5.490195
-0.901905,3,5.494191
0.0,3,5.497336
-1.0,3,5.500908
0.0,3,5.503893
0.0,3,5.507313
0.0,2,5.509592
-1.0,5,5.514985
-0.808167,2,5.517006
0.0,4,5.521538
-1.0,3,5.524605
-0.067428,4,5.529012
-0.520136,3,5.532077
-0.057623,3,5.535677
0.0,3,5.539052
-0.965742,5,5.544799
0.0,6,5.551165
0.0,3,5.554161
0.0,4,5.558715
0.0,3,5.561632
-0.167657,2,5.564109
0.0,3,5.567179
-1.0,3,5.570461
-0.248117,3,5.573639
0.0,3,5.576701
0.0,2,5.578996
-0.740607,3,5.58199
0.0,3,5.585635
0.0,3,5.588705
0.0,3,5.592319
-1.0,2,5.594756
0.0,2,5.597002
-0.795307,2,5.599509
-0.148411,6,5.605546
0.0,4,5.609612
0.0,2,5.611951
0.0,4,5.616234
-0.189286,2,5.618989
0.0,4,5.623231
0.0,4,5.627575
0.0,2,5.629458
-0.355312,2,5.631247
-0.883073,2,5.633736
-0.039853,4,5.637582
0.0,4,5.641986
0.181149,3,5.644954
0.0,2,5.647444
0.0,3,5.650468
0.0,3,5.653783
-1.0,3,5.656976
0.0,2,5.6589
0.0,4,5.66341
0.704595,2,5.665345
0.0,2,5.667802
-1.0,5,5.672817
0.0,2,5.675331
-0.49392,4,5.679307
0.0,2,5.681784
0.0,3,5.684978
0.0,2,5.686909
0.354016,2,5.689473
0.0,2,5.691773
-0.688725,2,5.693859
0.0,2,5.696527
0.0,2,5.698647
0.0,2,5.700578
0.93546,2,5.703215
0.0,4,5.707249
0.091177,2,5.709648
-1.0,2,5.71184
-0.481132,3,5.714753
0.0,5,5.720073
0.0,3,5.723205
0.0,2,5.725425
0.0,3,5.72821
0.0,4,5.732702
0.0,3,5.735685
0.0,2,5.738403
0.0,3,5.74157
-0.503405,5,5.747232
-0.41789,2,5.749279
0.0,2,5.751818
0.0,4,5.755671
0.0,4,5.760073
0.0,2,5.76205
0.0,3,5.765271
-1.0,3,5.768385
0.0,4,5.773097
0.0,3,5.77596
0.0,4,5.780366
-0.440044,4,5.78435
0.0,3,5.788309
0.0,3,5.791456
0.0,3,5.795077
0.0,3,5.79805
1.0,2,5.800651
-0.810066,3,5.803713
0.0,2,5.805567
1.5,2,5.808166
-0.293965,5,5.813236
0.0,3,5.81645
0.0,5,5.821538
0.0,2,5.823408
0.0,2,5.825253
0.084518,3,5.828475
0.0,4,5.832087
-0.840086,3,5.835861
0.0,3,5.839075
0.0,3,5.842504
0.0,3,5.845462
0.0,5,5.850669
-1.0,3,5.853496
0.688575,3,5.856758
0.0,2,5.85882
0.0,5,5.864073
0.0,3,5.867051
0.0,4,5.871323
-0.623194,3,5.874224
0.0,4,5.878491
-0.670427,3,5.881379
0.0,2,5.883664
0.0,2,5.885787
-0.349753,3,5.888688
-0.34518,4,5.893059
0.0,5,5.898405
1.0,4,5.9021
-0.072847,5,5.907228
-1.0,4,5.911135
0.0,3,5.914437
0.0,2,5.916319
-0.838576,2,5.91862
-0.81023,3,5.921663
-0.352653,4,5.926224
0.0,2,5.928427
0.0,4,5.93242
0.0,3,5.935555
1.5,2,5.937469
0.0,4,5.941739
0.0,3,5.944806
0.0,6,5.950649
0.971199,2,5.952675
-0.336197,3,5.955973
-1.0,4,5.960351
0.0,3,5.963501
0.0,3,5.966789
-0.625369,3,5.969976
-0.775223,3,5.972921
0.0,4,5.976771
0.0,4,5.98154
-0.341048,5,5.987061
1.0,4,5.991698
-0.856874,3,5.995367
-0.568723,3,5.99857
0.0,3,6.002246
0.0,3,6.005583
-0.35886,2,6.00756
0.0,3,6.010988
0.0,5,6.015976
-0.2198,3,6.019318
0.0,4,6.023872
0.0,4,6.02805
0.0,5,6.033951
0.0,4,6.038401
-0.944822,3,6.041619
0.0,3,6.044955
1.5,2,6.047022
0.0,4,6.051114
-1.0,3,6.054287
0.0,4,6.058716
0.0,3,6.062045
0.0,4,6.066389
-0.892317,5,6.071695
-0.365326,3,6.0751
-0.966966,2,6.077252
-0.22686,3,6.080717
0.0,2,6.08298
-0.56154,3,6.086343
-1.0,3,6.089712
-1.0,2,6.091954
0.0,4,6.096007
0.0,5,6.100986
0.0,3,6.103917
0.0,6,6.109796
0.0,3,6.112893
-0.072632,4,6.116978
0.0,2,6.119015
-1.0,2,6.121165
-0.049442,4,6.125049
0.0,3,6.128336
-1.0,3,6.131263
0.0,2,6.133422
-0.422692,3,6.136607
-0.153716,3,6.139484
0.0,3,6.143032
-0.07123,2,6.145077
0.0,4,6.149225
0.0,4,6.15311
-0.559548,3,6.156436
0.712081,3,6.159385
0.0,3,6.162673
0.0,2,6.164692
0.0,3,6.167815
0.0,4,6.171867
0.0,4,6.176061
0.0,3,6.17911
0.0,2,6.181286
0.0,2,6.183798
-1.0,5,6.189362
0.0,3,6.192627
0.0,3,6.195488
0.0,3,6.198657
0.0,2,6.200667
1.5,2,6.20262
0.0,3,6.205739
0.0,2,6.207727
0.0,2,6.209771
0.0,3,6.213052
-0.233448,7,6.22044
0.0,3,6.223625
-0.676699,3,6.226969
-0.224598,5,6.232325
0.0,4,6.23662
0.0,2,6.239044
-0.441599,3,6.242138
0.0,6,6.247651
0.0,3,6.25094
0.0,3,6.254098
-0.081,5,6.259271
-0.192093,3,6.262321
0.0,3,6.265908
0.0,3,6.269207
0.0,4,6.273926
-0.315193,3,6.277233
0.0,6,6.283618
0.0,2,6.286015
0.0,3,6.289315
0.0,3,6.292629
0.0,2,6.29475
