#{"t_start": 1779972541.169826, "env_id": "Blackjack4game-v1"}
r,l,t
0.0,5,646.754977
0.0,3,646.758344
0.0,4,646.762496
0.0,3,646.868354
0.0,3,646.871898
0.0,7,646.877903
0.0,4,646.881441
0.0,3,646.883951
0.0,2,646.88592
0.0,3,646.88856
0.0,4,646.892736
0.0,3,646.895783
0.0,2,646.897556
0.0,3,646.900222
0.0,3,646.902607
0.0,4,646.945777
0.0,2,646.947906
0.0,2,646.949897
0.0,3,646.952471
0.0,3,646.955299
0.0,4,646.958525
0.0,3,646.961026
0.0,5,646.96522
0.0,2,646.966852
0.0,3,646.969899
0.0,4,646.973193
0.0,3,646.976062
0.0,4,646.979392
0.0,3,646.981951
0.0,3,646.984533
0.0,3,646.986935
0.0,3,646.989775
0.0,3,646.992614
0.0,3,646.995355
0.0,3,646.998266
0.0,4,647.001926
0.0,3,647.004971
0.0,4,647.008529
0.0,2,647.010507
0.0,3,647.013198
0.0,3,647.015705
0.0,2,647.017823
0.0,3,647.020485
0.0,4,647.024597
0.0,2,647.026564
0.0,4,647.030273
0.0,4,647.034277
0.0,2,647.036004
0.0,3,647.038802
0.0,3,647.041493
0.0,4,647.045336
0.0,2,647.047343
0.0,2,647.049281
0.0,2,647.051301
0.0,3,647.054462
0.0,3,647.057144
0.0,6,647.063001
0.0,3,647.06611
0.0,4,647.069932
0.0,2,647.071764
0.0,3,647.075166
0.0,4,647.078762
1.5,2,647.08097
0.0,5,647.085577
0.0,3,647.088909
0.0,3,647.091785
0.0,3,647.094712
0.0,3,647.097748
0.0,2,647.099838
0.0,3,647.10272
0.0,3,647.105523
0.0,3,647.108605
0.0,5,647.113231
0.0,4,647.117373
0.0,3,647.120108
0.0,5,647.124907
0.0,4,647.129096
0.0,4,647.133361
0.0,3,647.136353
1.5,2,647.138196
0.0,3,647.141132
0.0,2,647.14334
0.0,3,647.146145
0.0,3,647.149481
0.0,4,647.153583
0.0,6,647.15994
0.0,3,647.162921
0.0,7,647.170656
0.0,4,647.17461
0.0,2,647.17654
0.0,5,647.181418
0.0,4,647.185417
0.0,3,647.188187
0.0,4,647.191908
0.0,5,647.196163
0.0,4,647.19989
0.0,3,647.20255
0.0,3,647.205279
0.0,4,647.208868
0.0,3,647.211491
0.0,3,647.21437
0.0,3,647.216986
0.0,4,647.220537
0.0,4,647.223997
0.0,3,647.227222
0.0,3,647.230107
0.0,4,647.233952
0.0,4,647.237526
0.0,4,647.24147
0.0,2,647.243373
0.0,3,647.245954
0.0,3,647.248812
0.0,4,647.252273
0.0,2,647.254218
0.0,4,647.257682
0.0,3,647.260386
0.0,4,647.263795
0.0,3,647.266299
0.0,3,647.269313
0.0,4,647.27273
0.0,3,647.275657
0.0,6,647.280862
0.0,4,647.284282
1.5,2,647.286275
0.0,4,647.290498
0.0,3,647.293252
0.0,3,647.296145
0.0,4,647.299702
0.0,5,647.303934
0.0,4,647.307236
0.0,5,647.311713
0.0,3,647.314287
0.0,3,647.316937
0.0,2,647.318629
0.0,5,647.322838
0.0,3,647.325706
0.0,3,647.328299
0.0,4,647.332045
0.0,3,647.334976
0.0,4,647.339342
1.5,2,647.341311
0.0,3,647.344568
0.0,4,647.348762
0.0,3,647.352102
0.0,3,647.354929
0.0,3,647.357824
0.0,3,647.360594
0.0,3,647.36331
0.0,4,647.367328
0.0,4,647.370974
0.0,3,647.374111
0.0,5,647.378578
0.0,2,647.380838
0.0,4,647.384185
0.0,3,647.387796
0.0,5,647.393967
0.0,3,647.396826
0.0,3,647.399477
0.0,3,647.402134
0.0,3,647.404617
0.0,4,647.408633
0.0,4,647.412072
0.0,3,647.414727
0.0,4,647.417944
0.0,6,647.422922
0.0,3,647.425407
0.0,5,647.430005
0.0,3,647.43256
0.0,4,647.436128
0.0,3,647.438594
0.0,5,647.442991
0.0,3,647.445479
0.0,3,647.448271
0.0,4,647.452054
0.0,2,647.453769
0.0,3,647.456622
0.0,3,647.459229
0.0,6,647.46456
0.0,3,647.467149
0.0,3,647.470214
0.0,2,647.472154
0.0,4,647.475698
0.0,3,647.478741
0.0,3,647.481482
0.0,4,647.485151
0.0,3,647.487687
0.0,3,647.490281
0.0,5,647.494387
0.0,3,647.496984
0.0,4,647.500575
0.0,4,647.5045
0.0,4,647.508307
0.0,7,647.51421
0.0,4,647.51762
0.0,3,647.52025
0.0,3,647.522854
0.0,3,647.525757
1.5,2,647.527734
-0.098703,5,647.534125
0.0,4,647.537479
0.0,3,647.539956
1.5,2,647.541545
0.0,3,647.544086
0.0,7,647.550557
1.5,2,647.552368
0.0,4,647.555771
0.0,2,647.557439
0.0,4,647.562742
1.5,2,647.564943
0.0,3,647.568387
0.0,4,647.573702
0.0,5,647.581703
0.0,3,647.586068
0.0,4,647.591049
0.0,4,647.594291
0.0,3,647.597208
0.0,3,647.600388
0.0,2,647.602189
0.0,2,647.604033
1.5,2,647.605766
0.0,4,647.609368
0.0,3,647.612183
0.0,2,647.613886
0.0,3,647.616827
0.0,3,647.619485
0.0,2,647.621104
0.0,4,647.624742
0.0,4,647.628031
0.0,2,647.629965
0.0,4,647.6336
0.0,3,647.636201
0.0,3,647.63894
0.0,3,647.641449
0.0,3,647.644014
0.0,3,647.646547
1.5,2,647.648212
0.0,4,647.651775
0.0,3,647.654376
0.0,4,647.658199
0.0,3,647.660823
0.0,4,647.664196
0.0,4,647.667822
0.0,5,647.672047
0.0,2,647.673829
0.0,3,647.676264
0.0,2,647.677929
0.0,4,647.681419
0.0,3,647.683911
0.0,2,647.685621
0.0,4,647.689253
0.0,3,647.691822
0.0,3,647.694574
0.0,3,647.696925
0.0,2,647.698508
0.0,3,647.701658
0.0,4,647.705207
0.0,3,647.708051
0.0,3,647.710509
0.0,3,647.713085
0.0,4,647.716494
0.0,4,647.719694
0.0,3,647.722499
0.0,3,647.725032
0.0,3,647.727672
0.0,3,647.730404
1.5,2,647.73209
0.0,3,647.734575
0.0,4,647.738082
0.0,2,647.739681
0.0,3,647.74248
0.0,3,647.745149
0.0,4,647.748802
0.0,4,647.752268
0.0,2,647.753994
0.0,4,647.757876
0.0,2,647.759548
0.0,4,647.763049
0.0,4,647.766402
0.0,3,647.769032
0.0,3,647.771758
0.0,2,647.773718
0.0,3,647.776503
0.0,3,647.779166
0.0,3,647.781702
0.0,3,647.784881
1.5,2,647.78683
1.5,2,647.788658
0.0,2,647.790879
0.0,4,647.794824
0.0,3,647.797536
0.0,3,647.800297
0.0,3,647.803132
0.0,5,647.807978
0.0,4,647.8118
0.0,4,647.815228
0.0,4,647.818867
0.0,4,647.822489
0.0,4,647.826395
0.0,4,647.830002
0.0,2,647.832096
0.0,4,647.83566
0.0,3,647.838665
0.0,3,647.841532
0.0,3,647.844041
0.0,4,647.847553
0.0,3,647.849964
0.0,4,647.853399
0.0,3,647.855939
0.0,3,647.858356
0.0,3,647.960584
0.0,5,647.965809
0.0,5,647.969944
0.0,5,647.974037
0.0,2,648.024476
0.0,3,648.027619
1.5,2,648.029352
0.0,3,648.032083
0.0,3,648.034903
0.0,3,648.037407
0.0,3,648.040152
0.0,3,648.042591
0.0,4,648.045879
0.0,4,648.04974
0.0,3,648.052168
0.0,4,648.055871
0.0,4,648.059018
0.0,4,648.062753
0.0,3,648.065306
0.0,7,648.07194
0.0,4,648.075941
0.0,4,648.079478
0.0,4,648.083289
0.0,3,648.085661
0.0,5,648.090418
0.0,4,648.093853
0.0,3,648.09678
0.0,3,648.099357
0.0,5,648.104277
0.0,5,648.10919
0.0,3,648.111869
0.0,5,648.115926
0.0,2,648.11797
0.0,3,648.12041
0.0,4,648.124084
0.0,3,648.126855
0.0,3,648.129335
0.0,3,648.132325
0.0,4,648.135559
0.0,3,648.138433
0.0,4,648.141623
0.0,3,648.144361
0.0,3,648.147263
0.0,4,648.151211
0.0,3,648.153925
0.0,4,648.157264
0.0,4,648.161303
0.0,3,648.163759
0.0,4,648.167958
0.0,4,648.171088
0.0,4,648.175287
0.0,4,648.178969
0.0,3,648.182122
1.5,2,648.183767
0.0,3,648.187031
0.0,4,648.190671
0.0,4,648.194952
0.0,3,648.197462
0.0,2,648.199158
0.0,5,648.203712
1.5,2,648.205355
0.0,3,648.208441
0.0,5,648.212523
0.0,3,648.21549
0.0,3,648.217901
0.0,4,648.221683
0.0,4,648.225069
0.0,3,648.227899
0.0,3,648.230869
0.0,3,648.233378
0.0,3,648.236254
0.0,3,648.238737
0.0,4,648.242488
1.5,2,648.244152
0.0,3,648.246606
0.0,6,648.252304
0.0,4,648.255843
0.0,4,648.259315
0.0,4,648.262873
0.0,3,648.265566
0.0,4,648.269195
1.5,2,648.27127
0.0,3,648.273853
0.0,3,648.27687
0.0,4,648.280829
0.0,3,648.283979
0.0,4,648.287774
0.0,3,648.290661
0.0,4,648.29421
0.0,5,648.299043
0.0,4,648.302595
0.0,3,648.305756
0.0,2,648.307593
0.0,5,648.312414
0.0,4,648.315978
0.0,3,648.318977
0.0,3,648.321698
0.0,4,648.325461
0.0,3,648.328391
0.0,3,648.330982
0.0,4,648.33494
0.0,3,648.337512
0.0,3,648.340671
0.0,2,648.342462
0.0,3,648.345025
0.0,3,648.348564
0.0,4,648.352257
0.0,5,648.357314
0.0,3,648.360303
0.0,2,648.362252
0.0,4,648.365518
0.0,4,648.369743
0.0,3,648.372323
0.0,3,648.375454
0.0,3,648.378152
0.0,4,648.382138
0.0,2,648.383951
0.0,3,648.386438
0.0,4,648.390625
0.0,3,648.39323
0.0,3,648.396402
0.0,3,648.399377
0.0,3,648.402365
0.0,5,648.407152
0.0,4,648.41116
0.0,4,648.414561
0.0,5,648.419217
0.0,6,648.424529
0.0,3,648.427193
0.0,6,648.433034
0.0,4,648.436825
0.0,4,648.440381
0.0,2,648.442035
0.0,3,648.444971
0.0,3,648.447531
0.0,5,648.452277
0.0,3,648.454759
0.0,3,648.457762
0.0,2,648.459719
0.0,2,648.461453
0.0,4,648.465313
0.0,3,648.468078
0.0,4,648.471962
0.0,3,648.47466
0.0,3,648.477206
0.0,4,648.481451
0.0,4,648.485248
0.0,4,648.488859
0.0,3,648.491958
1.5,2,648.494042
0.0,4,648.497443
0.0,3,648.500484
0.0,4,648.503957
0.0,4,648.508197
0.0,3,648.510772
0.0,3,648.51397
0.0,6,648.519076
0.0,4,648.522724
0.0,4,648.526319
0.0,4,648.530179
0.0,3,648.532618
0.0,3,648.535779
0.0,4,648.539166
0.0,4,648.542892
0.0,4,648.546329
0.0,2,648.54839
0.0,4,648.552016
0.0,2,648.553787
0.0,4,648.557933
0.0,4,648.561682
0.0,4,648.565604
0.0,2,648.567407
0.0,3,648.570997
1.5,2,648.572975
0.0,2,648.575302
0.0,3,648.578868
0.0,6,648.58518
0.0,4,648.590268
0.0,2,648.592505
0.0,5,648.597534
0.0,4,648.601839
0.0,3,648.605893
0.0,3,648.609625
0.0,3,648.613222
0.0,3,648.615999
0.0,4,648.619973
0.0,3,648.622767
0.0,4,648.626829
0.0,6,648.632632
0.0,3,648.635194
0.0,2,648.636934
0.0,4,648.640633
0.0,3,648.643227
0.0,3,648.646252
0.0,3,648.649188
0.0,3,648.652478
0.0,3,648.655372
0.0,4,648.659108
0.0,5,648.663776
0.0,4,648.66774
0.0,4,648.671247
0.0,3,648.674776
0.0,5,648.679852
0.0,3,648.682862
0.0,3,648.685575
0.0,3,648.689044
0.0,4,648.692447
0.0,5,648.697345
0.0,3,648.700012
0.0,3,648.703225
0.0,4,648.706829
0.0,3,648.710001
0.0,5,648.714948
0.0,3,648.717643
0.0,3,648.720293
0.0,4,648.72452
0.0,2,648.726374
0.0,4,648.730468
0.0,6,648.735981
0.0,2,648.737823
0.0,3,648.740306
0.0,4,648.744698
0.0,4,648.748246
0.0,2,648.75036
0.0,6,648.755496
0.0,3,648.758534
0.0,3,648.761201
0.0,4,648.765215
0.0,3,648.767875
0.0,2,648.769532
0.0,5,648.774534
0.0,3,648.777296
0.0,3,648.780216
0.0,2,648.781977
0.0,3,648.784699
0.0,3,648.787457
0.0,2,648.789157
0.0,3,648.792002
0.0,3,648.794577
0.0,4,648.798026
0.0,4,648.801574
0.0,5,648.806464
0.0,2,648.808303
0.0,2,648.81011
0.0,3,648.813017
0.0,2,648.814799
0.0,3,648.817238
0.0,2,648.81912
0.0,3,648.821943
0.0,4,648.825609
0.0,2,648.827859
0.0,3,648.830488
0.0,3,648.833402
0.0,2,648.835204
0.0,5,648.839572
0.0,5,648.844164
0.0,2,648.845886
0.0,4,648.849639
0.0,4,648.8529
0.0,3,648.855907
0.0,3,648.858351
0.0,2,648.860012
0.0,4,648.86361
0.0,3,648.866144
0.0,3,648.86915
0.0,4,648.87258
0.0,4,648.876362
0.0,2,648.878187
0.0,5,648.882934
0.0,3,648.88564
0.0,2,648.887651
0.0,4,648.892224
0.0,3,648.895081
0.0,5,648.900136
0.0,5,648.905763
0.0,5,648.912076
0.0,4,648.915525
0.0,4,648.919384
0.0,3,648.922119
0.0,4,648.9265
0.0,2,648.92849
0.0,3,648.931802
0.0,4,648.935598
0.0,4,648.939873
0.0,4,648.943301
0.0,2,648.945637
1.5,2,648.947478
0.0,3,648.950124
0.0,3,648.953008
0.0,2,648.954854
0.0,3,648.957331
0.0,4,648.961135
0.0,3,648.963723
0.0,4,648.967809
0.0,4,649.034179
0.0,5,649.041465
0.0,3,649.129868
0.0,5,649.134531
0.0,3,649.137079
0.0,3,649.139802
0.0,3,649.14233
0.0,3,649.144877
0.0,3,649.14784
1.5,2,649.149699
0.0,4,649.153061
0.0,3,649.155717
0.0,3,649.158126
0.0,3,649.160729
0.0,4,649.163898
0.0,3,649.166441
0.0,4,649.169817
0.0,3,649.172418
0.0,5,649.176749
0.0,2,649.178392
0.0,2,649.180087
0.0,5,649.184326
0.0,4,649.187646
0.0,5,649.192066
0.0,4,649.195526
0.0,4,649.198866
0.0,3,649.20139
0.0,3,649.20401
0.0,3,649.207292
0.0,4,649.210992
0.0,4,649.214329
0.0,3,649.216944
0.0,3,649.219491
0.0,3,649.222039
0.0,4,649.225528
0.0,2,649.227211
0.0,3,649.229772
0.0,3,649.232425
0.0,3,649.234944
0.0,4,649.238318
1.5,2,649.239979
0.0,4,649.243468
0.0,5,649.247984
0.0,3,649.250732
0.0,5,649.25499
0.0,3,649.25759
0.0,2,649.259866
0.0,3,649.262492
0.0,4,649.26606
0.0,3,649.268665
0.0,5,649.272977
0.0,5,649.277044
1.5,2,649.278753
0.0,3,649.281433
0.0,3,649.283926
0.0,4,649.287632
0.0,3,649.290154
0.0,5,649.294123
0.0,3,649.29643
0.0,2,649.297973
0.0,3,649.300368
0.0,5,649.304387
0.0,2,649.305937
0.0,3,649.308559
0.0,3,649.310914
0.0,3,649.313339
0.0,3,649.315847
0.0,4,649.319221
0.0,4,649.32299
0.0,4,649.326272
1.5,2,649.327946
0.0,4,649.331278
0.0,4,649.334487
0.0,5,649.338618
1.5,2,649.340259
0.0,3,649.342814
0.0,3,649.345397
0.0,5,649.349557
0.0,3,649.352014
0.0,4,649.355292
0.0,2,649.357063
0.0,3,649.359546
0.0,3,649.362001
0.0,4,649.36536
0.0,4,649.368707
0.0,4,649.372063
0.0,3,649.374502
0.0,3,649.377178
1.5,2,649.378911
0.0,4,649.382217
0.0,3,649.384859
0.0,2,649.386506
0.0,3,649.388999
0.0,4,649.392382
0.0,5,649.396486
1.5,2,649.398859
0.0,2,649.401294
0.0,3,649.403952
0.0,4,649.40744
0.0,4,649.410816
0.0,3,649.41362
0.0,4,649.416946
0.0,6,649.421939
1.5,2,649.423561
0.0,3,649.426347
0.0,5,649.430383
0.0,3,649.43304
0.0,3,649.435526
0.0,3,649.437841
0.0,3,649.440556
0.0,4,649.443659
0.0,4,649.447121
0.0,3,649.449566
0.0,5,649.453827
0.0,4,649.457047
0.0,4,649.460446
0.0,4,649.463642
0.0,4,649.466878
1.5,2,649.468625
0.0,3,649.471086
0.0,2,649.472887
0.0,3,649.47576
0.0,3,649.478215
0.0,3,649.480787
0.0,4,649.483968
0.0,2,649.485567
0.0,3,649.488123
0.0,3,649.490652
0.0,5,649.494869
1.5,2,649.496615
0.0,6,649.501461
0.0,4,649.505004
0.0,3,649.507482
0.0,3,649.510278
0.0,5,649.514132
0.0,3,649.516704
0.0,3,649.519175
0.0,3,649.521493
0.0,3,649.524064
0.0,4,649.527272
0.0,3,649.529801
0.0,3,649.532258
0.0,3,649.534653
0.0,3,649.53733
0.0,5,649.541146
0.0,4,649.544552
0.0,3,649.547017
0.0,3,649.549595
0.0,3,649.552279
0.0,3,649.554628
0.0,3,649.557049
0.0,2,649.558809
0.0,5,649.562803
0.0,4,649.566134
0.0,5,649.570004
0.0,3,649.572646
0.0,4,649.575872
0.0,6,649.580997
0.0,2,649.582668
0.0,3,649.585301
0.0,3,649.587812
0.0,3,649.590257
0.0,4,649.593829
0.0,4,649.597363
0.0,3,649.600692
1.5,2,649.603312
0.0,3,649.606076
0.0,3,649.608882
0.0,3,649.611429
0.0,3,649.613959
0.0,3,649.616302
0.0,4,649.619544
0.0,3,649.62199
0.0,4,649.625207
0.0,4,649.628666
0.0,3,649.631224
0.0,3,649.633852
0.0,5,649.638024
0.0,4,649.641302
0.0,5,649.645299
1.5,2,649.646976
0.0,4,649.650623
0.0,3,649.65313
0.0,4,649.656607
0.0,4,649.659788
0.0,3,649.662298
0.0,3,649.66476
0.0,3,649.66726
0.0,3,649.670362
0.0,2,649.672396
0.0,2,649.674175
0.0,5,649.678725
0.0,6,649.68378
0.0,3,649.686282
0.0,3,649.688795
0.0,3,649.691524
0.0,4,649.694873
0.0,3,649.69762
0.0,2,649.699359
0.0,4,649.702701
0.0,5,649.708403
0.0,3,649.7116
0.0,3,649.714109
0.0,3,649.716582
0.0,2,649.718367
0.0,4,649.721656
0.0,3,649.724186
0.0,3,649.726851
0.0,4,649.730334
0.0,3,649.732981
0.0,4,649.736223
0.0,4,649.739612
0.0,4,649.742877
0.0,3,649.745454
0.0,4,649.748821
0.0,3,649.751363
0.0,3,649.753963
0.0,3,649.756408
0.0,3,649.75888
0.0,4,649.762337
0.0,4,649.765707
0.0,4,649.769133
0.0,5,649.773326
0.0,4,649.77674
0.0,4,649.780096
-0.148929,5,649.784164
0.0,4,649.787651
0.0,5,649.791952
0.0,3,649.794528
1.5,2,649.796228
0.0,3,649.798661
0.0,3,649.801141
1.5,2,649.802776
0.0,5,649.806696
0.0,3,649.809236
0.0,3,649.811816
0.0,5,649.81617
0.0,2,649.817809
0.0,5,649.821887
0.0,4,649.825351
0.0,2,649.82702
0.0,3,649.829745
0.0,3,649.832332
0.0,5,649.836628
1.5,2,649.838339
0.0,4,649.841595
0.0,3,649.844172
0.0,3,649.846606
0.0,3,649.849109
0.0,2,649.850836
0.0,2,649.852467
0.0,3,649.854952
0.0,4,649.858285
0.0,2,649.85983
1.5,2,649.861439
0.0,6,649.866271
0.0,3,649.868739
0.0,3,649.871414
0.0,4,649.874949
0.0,3,649.87744
0.0,4,649.880814
0.0,3,649.883349
0.0,3,649.885911
0.0,3,649.888335
0.0,5,649.892473
0.0,3,649.895003
0.0,2,649.896748
0.0,4,649.900138
0.0,3,649.902791
0.0,3,649.905323
0.0,2,649.907232
0.0,4,649.910526
0.0,4,649.914006
0.0,4,649.917265
0.0,2,649.918948
0.0,4,649.922202
0.0,6,649.927271
0.0,5,649.93146
0.0,3,649.934103
0.0,3,649.936707
0.0,4,649.939909
0.0,3,649.942348
0.0,2,649.943957
0.0,4,649.947313
0.0,2,649.948991
0.0,3,649.951421
1.5,2,649.95309
0.0,3,649.955766
0.0,4,649.958995
0.0,3,649.961855
0.0,4,649.965118
0.0,2,649.966793
0.0,3,649.969431
0.0,2,649.971211
1.5,2,649.972912
0.0,6,650.019429
0.0,5,650.023441
0.0,3,650.026057
0.0,4,650.029791
0.0,2,650.03158
1.5,2,650.033213
0.0,3,650.035539
0.0,5,650.039741
0.0,4,650.118599
0.0,3,650.121391
0.0,3,650.124035
0.0,2,650.125831
0.0,3,650.128408
0.0,4,650.131851
0.0,3,650.134305
0.0,4,650.137953
0.0,3,650.140418
0.0,4,650.14453
0.0,2,650.146263
0.0,3,650.149081
0.0,3,650.153392
0.0,4,650.158373
0.0,3,650.162098
0.0,2,650.164885
0.0,3,650.169075
0.0,4,650.174698
0.0,6,650.180968
0.0,4,650.184366
0.0,3,650.186987
0.0,5,650.191367
0.0,4,650.194799
0.0,3,650.197311
0.0,2,650.199131
0.0,3,650.201814
0.0,3,650.204445
0.0,3,650.207077
0.0,3,650.209628
0.0,3,650.212256
0.0,5,650.216576
0.0,3,650.219176
0.0,3,650.221882
0.0,5,650.226217
0.0,2,650.228011
0.0,5,650.232173
0.0,4,650.235727
0.0,5,650.240008
0.0,4,650.243327
0.0,2,650.244983
0.0,4,650.248775
0.0,3,650.251348
0.0,6,650.256444
0.0,4,650.259685
1.5,2,650.26143
0.0,3,650.263848
0.0,3,650.266325
0.0,4,650.269742
0.0,3,650.272238
0.0,5,650.27651
0.0,3,650.278962
0.0,3,650.281433
1.5,2,650.283097
0.0,4,650.286333
0.0,5,650.290664
0.0,4,650.293931
0.0,4,650.297302
0.0,6,650.302187
0.0,5,650.306355
0.0,4,650.309637
0.0,4,650.312939
0.0,3,650.315413
0.0,4,650.318935
0.0,4,650.322197
0.0,4,650.325624
0.0,2,650.327282
0.0,2,650.328914
0.0,3,650.331522
0.0,2,650.333151
0.0,4,650.336358
0.0,2,650.338104
0.0,6,650.342946
0.0,4,650.346406
0.0,4,650.349704
0.0,4,650.353123
0.0,3,650.35561
0.0,3,650.358195
0.0,2,650.35985
0.0,3,650.36232
0.0,4,650.365708
0.0,3,650.368184
1.5,2,650.369912
0.0,4,650.373533
0.0,4,650.376862
0.0,3,650.379464
0.0,3,650.381995
0.0,4,650.38548
0.0,4,650.389379
0.0,5,650.393538
0.0,4,650.396801
0.0,3,650.399235
0.0,3,650.401856
0.0,3,650.404398
0.0,3,650.406978
0.0,4,650.410368
1.5,2,650.412033
0.0,4,650.415445
0.0,4,650.419115
0.0,3,650.421796
0.0,3,650.42433
0.0,4,650.427652
0.0,3,650.430385
0.0,5,650.434561
0.0,5,650.438679
0.0,4,650.441964
0.0,3,650.44443
0.0,3,650.446868
0.0,3,650.449449
0.0,6,650.454346
0.0,3,650.457054
0.0,4,650.460383
0.0,4,650.463789
0.0,6,650.46875
0.0,4,650.472388
0.0,4,650.475713
0.0,3,650.478363
0.0,3,650.480849
0.0,3,650.483447
0.0,4,650.486835
1.5,2,650.48851
0.0,4,650.491897
0.0,4,650.495154
0.0,3,650.497711
0.0,3,650.500224
0.0,5,650.504668
0.0,5,650.509731
0.0,3,650.513139
0.0,4,650.516953
1.5,2,650.518787
0.0,4,650.52236
0.0,3,650.525134
0.0,3,650.528019
0.0,3,650.530514
0.0,4,650.534046
0.0,2,650.535765
0.0,3,650.538437
0.0,5,650.543113
0.0,3,650.546095
0.0,3,650.548994
0.0,5,650.55367
0.0,5,650.557791
0.0,4,650.560979
0.0,3,650.563349
0.0,3,650.565726
0.0,4,650.569269
0.0,3,650.571749
0.0,3,650.57441
0.0,5,650.578358
0.0,3,650.580902
0.0,3,650.583463
0.0,3,650.585907
0.0,4,650.589379
0.0,4,650.59274
0.0,3,650.595363
0.0,4,650.598597
0.0,3,650.60103
0.0,4,650.604456
0.0,2,650.606158
0.0,3,650.608603
0.0,3,650.611144
0.0,4,650.614283
0.0,3,650.616861
0.0,4,650.62007
0.0,3,650.622918
0.0,3,650.625483
0.0,3,650.627987
0.0,4,650.631425
1.5,2,650.633041
0.0,4,650.636306
0.0,4,650.63966
0.0,3,650.642047
0.0,5,650.646168
0.0,3,650.648738
0.0,3,650.651875
0.0,3,650.654382
0.0,4,650.657634
0.0,3,650.66004
0.0,5,650.664017
0.0,2,650.665795
0.0,5,650.669901
0.0,3,650.673388
0.0,2,650.67522
0.0,6,650.680911
0.0,3,650.683485
0.0,2,650.685515
0.0,3,650.688238
0.0,3,650.690825
1.5,2,650.693038
0.0,3,650.695763
0.0,3,650.698229
0.0,3,650.701308
0.0,4,650.704669
0.0,4,650.708704
1.5,2,650.710315
0.0,2,650.712008
0.0,5,650.716604
0.0,3,650.719065
1.5,2,650.721122
0.0,3,650.723669
0.0,4,650.727307
0.0,3,650.730533
0.0,4,650.734261
0.0,3,650.736782
0.0,4,650.740101
0.0,3,650.743
0.0,3,650.745502
0.0,2,650.747148
0.0,3,650.750232
0.0,5,650.754274
0.0,3,650.757024
0.0,4,650.760296
0.0,4,650.763936
0.0,5,650.768029
0.0,3,650.770964
0.0,3,650.773515
0.0,3,650.77614
0.0,5,650.780599
0.0,3,650.783352
0.0,2,650.785062
0.0,3,650.787499
0.0,3,650.790016
0.0,3,650.792811
0.0,4,650.796194
0.0,4,650.799671
1.5,2,650.801279
0.0,5,650.805734
0.0,3,650.808452
0.0,4,650.812018
0.0,4,650.815408
1.5,2,650.817091
0.0,4,650.820638
0.0,3,650.823112
0.0,5,650.828359
0.0,4,650.831728
0.0,4,650.83542
0.0,4,650.838645
0.0,3,650.841172
0.0,4,650.844369
0.0,3,650.846919
0.0,3,650.849349
0.0,3,650.851851
1.5,2,650.853513
0.0,5,650.857423
0.0,4,650.860679
0.0,5,650.864681
1.5,2,650.86636
0.0,3,650.86888
0.0,4,650.872118
0.0,3,650.87468
0.0,3,650.877157
0.0,3,650.879586
0.0,5,650.883836
0.0,3,650.886403
0.0,4,650.889872
0.0,4,650.892991
0.0,3,650.895526
0.0,4,650.898726
0.0,3,650.901132
0.0,4,650.904432
0.0,3,650.906859
0.0,3,650.910372
0.0,3,650.913715
0.0,4,650.918666
0.0,3,650.922691
0.0,2,650.925065
0.0,3,650.928822
0.0,5,650.934949
0.0,3,650.938752
0.0,2,650.941019
0.0,3,650.944918
0.0,2,650.947315
0.0,5,650.953027
0.0,3,650.955722
0.0,3,650.958694
0.0,3,650.96144
0.0,4,650.965402
0.0,4,650.969027
0.0,3,650.97242
0.0,5,650.976888
0.0,5,651.037619
0.0,4,651.041456
0.0,3,651.044047
0.0,4,651.047915
0.0,3,651.050537
0.0,4,651.054442
0.0,2,651.056506
0.0,3,651.059374
0.0,3,651.062725
0.0,3,651.065896
0.0,3,651.069855
0.0,2,651.072006
0.0,4,651.076164
0.0,3,651.079036
0.0,4,651.083546
0.0,3,651.086481
0.0,5,651.197579
0.0,3,651.200805
0.0,5,651.205206
0.0,3,651.208484
0.0,4,651.212979
0.0,5,651.218006
0.0,3,651.220753
0.0,3,651.223776
1.5,2,651.225563
0.0,3,651.228801
0.0,6,651.234748
0.0,2,651.236873
0.0,4,651.240389
0.0,4,651.244017
0.0,4,651.247436
0.0,4,651.251445
0.0,3,651.254126
0.0,3,651.257073
0.0,4,651.260508
0.0,4,651.264409
0.0,2,651.266275
0.0,4,651.270483
0.0,3,651.273777
0.0,5,651.2793
0.0,3,651.282106
0.0,5,651.28686
0.0,3,651.289618
0.0,5,651.294327
0.0,3,651.297001
0.0,4,651.300755
0.0,4,651.30424
0.0,5,651.30919
0.0,3,651.31222
1.5,2,651.314142
0.0,3,651.316792
0.0,4,651.320493
0.0,6,651.325837
0.0,2,651.327884
0.0,2,651.329632
0.0,4,651.333454
0.0,5,651.33797
1.5,2,651.339817
0.0,3,651.34272
0.0,3,651.345411
0.0,4,651.349527
0.0,4,651.353137
0.0,4,651.356827
0.0,4,651.360386
0.0,3,651.363199
0.0,3,651.365778
0.0,3,651.368759
0.0,3,651.371526
0.0,4,651.375757
0.0,3,651.3788
0.0,3,651.381741
0.0,5,651.386525
0.0,5,651.391572
0.0,4,651.395522
0.0,3,651.398477
0.0,4,651.402299
0.0,3,651.40609
0.0,3,651.409118
0.0,5,651.414258
0.0,3,651.417434
0.0,3,651.420268
0.0,4,651.424309
0.0,3,651.427181
