#{"t_start": 1779719869.9808426, "env_id": "Blackjack4game-v1"}
r,l,t
0.0,4,16.036757
0.0,2,16.038624
-1.0,3,16.041878
-1.0,3,16.044776
0.0,4,16.048513
1.0,5,16.052937
0.0,2,16.054742
-1.0,3,16.05747
-0.243688,3,16.060154
0.0,5,16.06465
0.0,2,16.06651
0.113986,2,16.068443
-1.0,3,16.071082
1.366979,2,16.072882
0.0,3,16.075677
0.0,4,16.079097
-0.604318,2,16.080852
0.0,4,16.084329
0.712154,2,16.086011
0.0,2,16.087788
1.0,3,16.090382
0.0,3,16.092911
-0.062868,3,16.095628
-0.935277,3,16.098239
0.0,4,16.101546
0.562288,4,16.10492
0.0,3,16.107572
0.0,4,16.111063
0.0,4,16.11437
0.0,3,16.117474
0.0,3,16.120126
0.598014,2,16.121804
0.0,2,16.123496
0.621659,2,16.125225
-1.0,4,16.128538
0.0,3,16.131189
-0.114527,3,16.133751
0.0,3,16.136336
0.0,3,16.138886
-1.0,5,16.143009
0.0,4,16.146341
0.0,4,16.149877
0.0,4,16.153308
0.0,3,16.155887
0.031435,3,16.158432
0.0,3,16.16095
0.0,3,16.163471
0.736687,4,16.166752
0.0,3,16.169271
0.0,3,16.171941
0.0,7,16.177626
0.0,4,16.180903
0.969848,2,16.182708
-1.0,2,16.184399
0.0,4,16.18778
-0.251142,3,16.19042
0.0,2,16.192129
0.0,2,16.193764
-1.0,5,16.197892
-1.0,3,16.200456
-0.520502,2,16.20222
0.0,4,16.205561
0.0,3,16.208447
0.123333,3,16.211072
0.0,4,16.214722
0.0,5,16.219045
-0.787931,3,16.221703
0.0,4,16.224991
-0.47062,3,16.227574
0.0,3,16.230102
0.0,5,16.234202
0.0,3,16.236711
0.0,5,16.240886
-0.60587,5,16.24512
-0.822495,3,16.247692
0.0,3,16.250205
0.0,3,16.252771
0.0,3,16.255277
0.0,3,16.257718
0.0,2,16.259408
0.0,3,16.261944
0.0,4,16.265302
0.0,4,16.26868
0.0,5,16.273117
0.890008,2,16.274914
0.671699,3,16.277453
-0.485656,3,16.279999
0.258926,2,16.281708
-0.489012,3,16.284197
-0.173319,3,16.286983
1.0,2,16.288875
0.0,2,16.290707
-0.798062,5,16.294987
0.0,3,16.297553
0.0,4,16.300896
-1.0,3,16.303445
0.244235,3,16.306087
0.0,4,16.309576
0.0,3,16.31216
0.0,2,16.313845
0.0,4,16.317803
-1.0,6,16.323247
-0.894144,3,16.326093
0.0,3,16.328678
0.0,3,16.331312
0.0,3,16.333769
-1.0,3,16.336272
-1.0,4,16.339602
-1.0,4,16.342948
0.0,4,16.346315
0.0,4,16.349689
0.0,2,16.351543
0.0,3,16.354287
-0.66869,4,16.357708
0.0,3,16.36043
0.0,3,16.363094
0.0,3,16.365623
-0.462461,4,16.368902
-0.374961,3,16.371478
-0.303047,3,16.374001
0.0,4,16.377311
0.811134,2,16.378989
-0.049606,3,16.381497
0.0,3,16.383973
0.0,3,16.386464
-0.58014,3,16.388923
0.0,3,16.391433
-1.0,3,16.393908
0.0,4,16.39718
0.0,4,16.400512
-1.0,4,16.403826
0.0,2,16.405484
-0.534087,3,16.40802
0.0,4,16.411468
-1.0,2,16.413212
-1.0,3,16.415889
-0.711501,3,16.418451
0.0,4,16.421813
-0.29985,3,16.424375
-0.293977,3,16.427084
0.0,4,16.430415
-1.0,4,16.433679
0.0,4,16.437045
0.0,3,16.439555
0.0,4,16.442901
-0.070193,2,16.444631
0.0,3,16.447234
-0.613067,2,16.448874
0.0,2,16.45057
0.0,3,16.453097
0.0,3,16.45557
0.0,3,16.458068
-0.7632,3,16.460576
-1.0,3,16.463206
-0.936931,4,16.466669
0.037601,3,16.469194
-0.514075,3,16.47173
0.0,4,16.475152
-0.861042,3,16.477904
0.233173,3,16.480488
0.0,4,16.483769
-1.0,3,16.486322
0.0,3,16.48891
0.180075,2,16.490563
-0.049833,3,16.493114
-0.407513,4,16.496397
0.0,4,16.499852
0.0,3,16.502557
0.0,4,16.506006
0.0,5,16.510318
-0.274979,3,16.51284
0.927414,4,16.516174
0.0,2,16.517856
-0.277467,5,16.521974
0.0,3,16.524437
0.320662,2,16.526081
-0.237516,4,16.529559
-0.04973,7,16.535479
-0.064081,3,16.538044
0.0,4,16.541981
-0.141116,3,16.544697
0.0,3,16.547292
-0.729521,4,16.550713
0.0,3,16.553245
-0.518318,3,16.555805
-0.933571,5,16.560152
-0.337494,4,16.56442
0.0,3,16.567541
-0.420094,2,16.569344
0.0,3,16.572039
-0.128394,4,16.575443
0.0,3,16.577869
-1.0,2,16.579681
-0.101576,2,16.581365
0.0,4,16.58466
0.0,3,16.58716
0.0,4,16.590485
0.0,3,16.592948
0.0,4,16.596287
0.0,2,16.597941
-0.792458,3,16.600468
-0.116857,3,16.602971
0.0,4,16.606412
0.0,4,16.609717
0.0,5,16.613859
-0.403718,3,16.616329
-0.201972,3,16.618871
-0.417588,3,16.621408
-0.095458,5,16.625481
0.0,5,16.629582
-1.0,5,16.633665
-1.0,4,16.637011
0.0,2,16.63871
0.0,3,16.641184
-0.68354,2,16.642816
-0.76747,3,16.645316
0.0,3,16.647811
0.0,4,16.651076
0.861237,4,16.654451
0.274766,5,16.658659
0.0,3,16.661169
0.0,3,16.663736
0.0,2,16.66547
0.0,2,16.667132
1.0,2,16.668842
0.0,5,16.672947
-0.393535,5,16.677113
0.0,3,16.679655
0.881996,4,16.683006
0.0,4,16.686396
0.0,2,16.688105
0.0,4,16.691367
0.0,3,16.693964
-1.0,3,16.696548
0.0,3,16.699178
0.0,2,16.700857
0.971125,4,16.70431
0.0,4,16.707984
-0.261452,4,16.711605
0.512729,2,16.713405
0.0,5,16.717675
-1.0,3,16.720362
0.0,6,16.72541
0.0,3,16.727965
-0.054867,4,16.731363
0.0,2,16.733021
0.0,3,16.73554
0.0,4,16.738975
-0.164744,2,16.740654
0.0,4,16.744171
0.0,3,16.746718
-0.867725,3,16.749263
0.0,4,16.752629
0.0,3,16.755254
0.0,3,16.75785
0.0,4,16.761164
0.0,2,16.76285
-0.51133,2,16.764609
0.0,3,16.767154
0.0,2,16.768954
0.0,4,16.772377
-0.882417,3,16.774904
0.0,4,16.778345
-1.0,2,16.78006
0.0,5,16.784304
0.0,3,16.786988
-1.0,2,16.788734
-0.523818,3,16.791418
0.0,3,16.793901
0.0,2,16.79564
-0.369796,3,16.798275
-1.0,3,16.800747
0.0,4,16.804191
0.0,7,16.810226
-0.622138,4,16.813616
-0.553933,4,16.816983
-0.29175,3,16.81951
-0.316242,4,16.822759
0.0,2,16.824401
0.0,3,16.826984
0.0,3,16.829615
-0.082775,4,16.832921
0.0,3,16.83547
0.0,4,16.838837
0.0,3,16.841362
-0.271937,3,16.843844
-1.0,4,16.847228
-1.0,3,16.849859
0.0,3,16.852374
0.474073,4,16.855848
0.0,4,16.859164
0.0,4,16.862637
-0.992445,2,16.864374
-0.956786,4,16.867831
0.0,3,16.870287
0.0,6,16.875511
0.0,3,16.877954
0.0,3,16.880529
0.0,2,16.88228
0.0,2,16.884001
0.0,3,16.88651
0.0,3,16.889021
0.0,3,16.891553
-0.564355,3,16.894115
0.241909,2,16.895797
0.0,5,16.899901
-0.129509,3,16.902406
0.0,5,16.906699
0.0,3,16.909188
0.0,4,16.912394
-0.458444,4,16.915725
0.240437,3,16.918189
0.089017,3,16.920864
0.0,5,16.925196
0.0,3,16.927644
0.0,2,16.929455
-0.333965,3,16.932048
-0.128514,3,16.934618
0.0,3,16.937255
-0.081418,3,16.939806
-1.0,2,16.941623
-0.021049,4,16.945073
0.0,3,16.947621
0.0,3,16.950296
0.0,4,16.953787
0.0,3,16.956344
0.0,4,16.959904
0.0,3,16.96263
-1.0,4,16.966057
0.450589,2,16.967773
0.0,5,16.972296
-0.182977,4,16.975591
-0.412957,3,16.978171
0.582095,3,16.981534
0.0,5,16.987934
-0.219001,4,16.991766
-0.936523,4,16.995192
1.0,4,16.998535
0.0,2,17.000203
0.0,3,17.002874
-1.0,3,17.005362
