#{"t_start": 1779788001.6547735, "env_id": "Blackjack4game-v1"}
r,l,t
-0.199729,3,3.616028
0.0,4,3.61983
-2.0,2,3.622039
1.5,2,3.624037
0.0,3,3.627013
-0.032261,2,3.629487
-0.084165,4,3.693727
1.5,2,3.695802
1.0,4,3.700026
-1.0,4,3.703897
0.0,3,3.707298
0.0,3,3.710339
-0.09649,5,3.715465
-1.0,2,4.034716
-0.195847,3,4.038816
0.0,3,4.042484
0.0,3,4.046461
0.0,4,4.051534
0.0,3,4.05494
-0.013112,5,4.060832
-0.231247,4,4.065531
0.114506,2,4.067817
-1.0,3,4.07152
0.0,2,4.073696
0.0,4,4.078377
0.0,3,4.081631
-0.183671,5,4.087042
0.184318,3,4.090319
-0.101478,3,4.094315
-0.527451,3,4.097805
-0.502652,5,4.103326
0.0,2,4.106007
0.0,3,4.109338
0.0,4,4.113966
-0.330671,4,4.11828
-0.654504,4,4.122863
0.0,2,4.125237
0.0,4,4.129528
0.0,3,4.132795
0.443268,3,4.136548
0.0,3,4.140193
-0.075642,3,4.143787
-1.0,3,4.147249
0.638456,5,4.152711
0.0,3,4.156516
-0.624179,2,4.158873
-0.814184,2,4.161411
0.636615,3,4.165013
0.0,4,4.16961
-1.0,2,4.171822
-1.0,3,4.175321
-0.701163,3,4.17877
0.0,3,4.182464
0.0,3,4.185857
-0.489524,3,4.189643
0.0,3,4.193089
0.0,2,4.195602
0.0,4,4.20014
-0.730516,3,4.203752
0.0,5,4.209224
0.0,4,4.213616
-0.571857,4,4.218054
0.0,3,4.221211
-0.494719,4,4.22571
0.08504,2,4.228082
0.0,2,4.230388
0.0,4,4.234917
0.0,3,4.23857
0.0,2,4.240691
0.0,3,4.243897
0.0,4,4.248346
-0.182825,2,4.250613
0.0,2,4.253082
0.0,2,4.255417
-0.218114,4,4.259951
0.0,2,4.262287
0.0,4,4.266726
-0.638548,2,4.268879
0.872273,3,4.272404
1.492232,2,4.274669
0.0,2,4.276869
0.0,4,4.281239
0.0,3,4.284482
-1.0,3,4.288132
0.0,4,4.292208
-0.587938,3,4.295565
-1.0,3,4.29881
0.0,4,4.303591
-1.0,4,4.308
0.0,2,4.310148
0.0,3,4.313443
-0.682787,4,4.317954
0.0,2,4.320029
-0.049382,3,4.323515
-0.241698,3,4.326845
0.0,4,4.331618
0.163118,3,4.334975
-1.0,3,4.338472
-1.0,3,4.341788
0.0,4,4.346528
-1.0,3,4.350196
-0.167894,2,4.352391
-1.0,3,4.3557
0.0,4,4.360132
0.0,4,4.365484
-0.087596,2,4.368055
-0.334606,4,4.373273
0.0,4,4.378019
-0.506396,3,4.381375
0.0,4,4.386077
-1.0,3,4.389513
0.0,3,4.393182
0.0,3,4.396395
0.0,4,4.401076
0.0,6,4.407646
0.0,2,4.40978
0.0,3,4.413451
1.5,2,4.415561
0.0,4,4.420288
0.827014,2,4.422511
0.0,3,4.425996
1.0,3,4.429456
-0.17789,4,4.434095
0.0,4,4.438306
0.0,4,4.442837
0.338695,2,4.444987
0.603823,4,4.449744
0.0,4,4.454595
-0.051154,2,4.456832
0.0,2,4.459154
0.0,2,4.461619
0.0,3,4.464976
0.0,4,4.469604
0.0,2,4.471701
-1.0,5,4.477689
0.0,2,4.480023
0.221648,2,4.482426
0.0,4,4.486881
-0.355331,4,4.491392
-0.4142,4,4.495777
0.0,3,4.499056
0.263412,4,4.503745
-1.0,3,4.507092
-0.46288,3,4.51063
0.0,5,4.51619
0.0,4,4.520579
-1.0,3,4.524234
0.0,4,4.528565
0.0,2,4.530858
-1.0,3,4.534067
1.0,5,4.539702
0.0,2,4.54193
0.0,3,4.545486
-0.314533,2,4.547753
0.0,4,4.552553
0.0,3,4.555961
0.0,3,4.559507
-0.007465,3,4.562846
0.0,5,4.568536
0.728243,2,4.571001
0.0,3,4.574416
-1.0,3,4.577889
-0.98905,3,4.581338
0.0,4,4.585882
0.0,3,4.5892
-0.26958,2,4.591503
-0.729746,2,4.593837
-0.222268,4,4.59861
-0.083212,3,4.601814
1.5,2,4.60397
0.0,2,4.606425
0.510464,2,4.608531
0.0,4,4.612735
0.0,3,4.615829
0.0,2,4.617947
-0.419029,4,4.622453
0.0,3,4.625894
0.0,4,4.630267
0.0,3,4.633444
1.317195,2,4.635617
0.0,3,4.638763
0.0,4,4.643273
0.825635,3,4.646751
-0.321818,4,4.651121
0.0,4,4.655899
0.0,2,4.658095
-0.428578,3,4.661334
-1.0,4,4.665566
0.04153,2,4.667828
0.0,2,4.67002
-0.159055,5,4.675383
-0.634223,2,4.677532
0.0,3,4.680675
0.0,3,4.684154
-0.183672,3,4.687212
0.0,5,4.692491
-0.331891,3,4.695875
-0.471639,4,4.700238
0.0,3,4.703688
-0.739615,5,4.708609
0.804564,5,4.713933
0.0,3,4.717227
-0.205572,5,4.722444
0.0,5,4.727996
0.0,2,4.73021
0.0,5,4.735452
0.0,4,4.740669
0.0,2,4.742815
-0.553882,4,4.747329
0.0,2,4.74951
0.0,5,4.755308
0.0,3,4.75868
-0.477704,4,4.762985
-0.874798,5,4.768355
0.0,2,4.770615
0.0,3,4.774118
0.0,3,4.777221
-1.0,3,4.780522
0.0,4,4.784706
0.0,3,4.788254
-0.022081,3,4.791411
0.242781,3,4.794878
0.0,3,4.798105
0.0,6,4.804669
0.0,2,4.806891
-1.0,3,4.810179
0.0,4,4.814634
0.0,3,4.817888
-1.0,3,4.821275
0.336748,2,4.823543
0.0,3,4.826679
0.0,3,4.83001
0.0,3,4.833252
0.149722,2,4.835616
0.0,3,4.839314
-0.914577,5,4.845407
0.0,3,4.849226
0.0,4,4.853539
-0.715678,2,4.855857
0.0,3,4.859192
0.0,5,4.865031
0.0,3,4.868195
0.592882,3,4.871681
0.0,2,4.873861
1.142725,2,4.876165
1.0,2,4.878724
0.0,3,4.882095
0.794469,3,4.88558
0.0,3,4.888842
0.0,3,4.892286
0.0,3,4.895527
0.711294,3,4.898949
-0.068439,4,4.903093
0.21027,3,4.906457
0.0,3,4.909589
0.0,3,4.912919
0.0,2,4.915098
0.0,6,4.921678
0.0,4,4.926138
-0.054287,4,4.93041
0.0,4,4.9348
1.5,2,4.936941
-0.173268,5,4.942254
0.0,4,4.94677
-0.256359,2,4.949017
0.0,3,4.952477
-0.261317,2,4.954938
0.0,2,4.957301
0.0,4,4.961934
-0.069016,5,4.967763
0.0,3,4.970885
-1.0,3,4.974486
0.709652,2,4.976652
1.0,3,4.979813
0.0,4,4.984288
0.0,2,4.986489
0.0,3,4.989825
0.0,3,4.993026
0.0,3,4.996323
0.056369,2,4.998474
0.0,3,5.001781
0.0,3,5.005123
-1.0,4,5.009399
0.141362,4,5.014257
0.0,2,5.016435
0.0,2,5.018527
-1.0,4,5.022807
0.0,4,5.027014
0.0,4,5.030905
-0.225601,4,5.035084
-0.517029,2,5.037131
0.0,3,5.040032
-0.169071,3,5.043136
-0.664694,4,5.046993
-0.336916,4,5.051445
-0.399753,2,5.053611
0.0,2,5.055902
0.0,2,5.057872
0.0,5,5.062894
0.0,3,5.065858
0.0,2,5.06776
0.0,4,5.071931
0.0,5,5.076883
-0.823806,4,5.08069
0.677435,2,5.082794
-0.342167,3,5.085802
-0.953359,3,5.088681
0.0,2,5.090831
-0.975545,3,5.093832
0.0,6,5.09988
0.0,3,5.102942
0.48787,4,5.107052
-0.782446,3,5.110197
-0.294769,4,5.114219
-0.623952,4,5.118494
0.0,3,5.12138
-1.0,5,5.126493
1.5,2,5.176723
0.0,3,5.17996
0.0,3,5.183171
-0.204952,3,5.185969
0.0,3,5.189161
-0.475663,3,5.191973
-1.0,4,5.195951
0.0,3,5.198757
0.0,5,5.20378
0.0,2,5.205672
0.659874,4,5.209825
0.0,3,5.212851
0.0,4,5.216985
0.0,3,5.219855
0.0,4,5.252969
0.934057,4,5.258153
0.0,3,5.261235
0.0,4,5.265339
-0.252663,2,5.267388
-0.734194,3,5.270472
0.0,4,5.274558
-0.659056,2,5.27643
-0.085348,4,5.280478
0.0,4,5.284321
-1.0,6,5.289901
0.0,2,5.29199
-0.528058,2,5.294039
-0.863469,3,5.296816
-1.0,3,5.299899
-1.0,4,5.303716
0.0,2,5.305745
0.0,4,5.309496
-1.0,4,5.313518
0.0,2,5.315421
-1.0,3,5.31826
0.0,3,5.3213
0.0,3,5.324087
-0.354032,3,5.327062
0.0,3,5.329851
-0.396477,4,5.333608
1.0,3,5.336285
0.0,3,5.339125
-0.215975,4,5.343713
-1.0,5,5.351732
-0.485737,3,5.355984
-0.464766,4,5.361316
0.0,5,5.368576
0.0,5,5.375588
0.0,3,5.379435
0.0,3,5.382704
0.0,3,5.385652
0.0,3,5.388799
0.0,4,5.392651
0.0,2,5.394617
0.935053,2,5.396621
-0.884571,3,5.399424
-1.0,2,5.401258
0.0,2,5.403266
0.0,2,5.405366
0.0,3,5.408191
0.0,4,5.411775
0.0,5,5.416409
0.0,3,5.419331
0.0,3,5.422194
0.0,2,5.424093
-1.0,3,5.426985
0.0,3,5.429862
-1.0,5,5.435002
0.57209,3,5.437943
0.0,4,5.44165
0.0,2,5.44359
-1.0,3,5.4464
-0.120676,3,5.449222
0.0,4,5.452962
0.0,4,5.456899
-1.0,4,5.460596
0.0,2,5.462497
0.283645,2,5.464361
0.0,4,5.468045
0.0,3,5.470816
-1.0,2,5.472731
2.0,2,5.474734
0.0,3,5.477465
-0.70697,3,5.48029
0.0,4,5.483787
0.0,4,5.487464
0.0,2,5.489295
0.0,5,5.493852
-0.814724,3,5.496747
0.0,5,5.501226
-0.275233,4,5.50508
-1.0,3,5.50782
0.0,4,5.511356
-0.818987,4,5.51502
0.0,2,5.516812
0.0,3,5.519578
0.0,3,5.522347
-0.44368,3,5.525076
-0.034092,3,5.52774
-0.322907,4,5.531383
0.0,5,5.535851
-0.817799,4,5.539467
0.0,3,5.542217
-1.0,5,5.546597
0.0,4,5.550132
0.189508,3,5.553058
1.0,3,5.555731
0.0,5,5.5601
-0.541373,3,5.562857
0.0,4,5.566408
0.0,6,5.571504
0.0,3,5.574236
0.0,4,5.577749
0.0,4,5.581202
-0.094546,2,5.582964
0.0,4,5.586554
0.784516,3,5.589279
0.0,4,5.592823
1.296985,2,5.594641
0.0,4,5.598504
0.0,2,5.600324
0.0,3,5.603064
0.0,3,5.605989
-0.48994,4,5.609577
0.991755,2,5.611416
-0.129859,2,5.613372
-0.817495,2,5.615113
0.0,4,5.618967
0.0,2,5.620904
-0.119494,3,5.623726
-0.039708,5,5.62846
0.0,2,5.630333
-1.0,3,5.633433
0.0,3,5.636171
0.0,3,5.639005
0.0,3,5.642096
0.0,2,5.643975
0.0,2,5.645777
-1.0,4,5.649842
0.0,3,5.65255
0.0,2,5.654516
0.0,4,5.658886
0.0,3,5.661869
0.0,3,5.664574
-0.979014,4,5.668439
0.0,4,5.671983
0.0,3,5.674988
-0.168155,3,5.677791
-1.0,2,5.679657
0.0,4,5.68346
0.0,3,5.686326
0.0,3,5.689272
0.0,2,5.691015
-0.08633,3,5.693641
1.0,4,5.697395
0.0,3,5.700034
0.0,4,5.703776
0.0,4,5.7073
-0.762596,4,5.711049
1.0,3,5.713778
0.140686,3,5.716752
-1.0,3,5.719419
-1.0,4,5.723038
0.730074,3,5.72575
-0.908356,4,5.729162
0.0,2,5.731302
-0.104795,3,5.733931
0.0,3,5.736652
0.0,4,5.740336
-0.269078,4,5.744038
-1.0,4,5.747701
0.149041,2,5.74952
-0.284258,4,5.753388
-1.0,4,5.757766
0.0,3,5.76074
0.946989,4,5.764201
0.0,3,5.767152
0.0,3,5.769772
-0.556484,3,5.772747
0.011425,2,5.774623
0.0,2,5.776453
-0.085539,4,5.780289
0.0,4,5.783837
-0.387981,3,5.786646
0.0,2,5.788522
0.0,4,5.79202
-0.153321,4,5.795839
-0.022273,4,5.799365
0.909317,3,5.802391
0.0,3,5.805155
0.0,4,5.808889
0.060379,3,5.811604
0.0,3,5.814507
0.0,2,5.816365
0.0,3,5.81896
-0.98492,2,5.821036
0.722331,3,5.8238
0.0,3,5.826468
-0.283316,4,5.830195
-0.085718,4,5.833622
0.0,3,5.836573
-0.022515,3,5.839231
0.0,4,5.842941
0.0,3,5.845648
0.0,5,5.850228
0.0,4,5.854155
-1.0,2,5.856125
0.0,3,5.858844
0.0,3,5.861484
-1.0,5,5.866234
0.0,3,5.868959
0.0,4,5.872546
1.0,2,5.87438
0.0,3,5.877124
0.0,7,5.88309
-0.218216,3,5.885818
0.634143,2,5.887531
-0.287367,4,5.891079
-1.0,3,5.893712
0.0,4,5.897188
1.0,4,5.900719
-0.916818,2,5.902479
-0.971413,4,5.906069
0.0,4,5.910027
-0.158847,3,5.912781
0.0,3,5.915445
0.0,2,5.917263
0.0,3,5.920028
0.0,5,5.924289
0.0,2,5.926235
0.0,3,5.928832
-1.0,3,5.931535
0.387752,3,5.934273
0.0,2,5.935954
0.0,4,5.939559
0.0,3,5.942167
0.37356,4,5.945595
0.0,4,5.949642
0.0,2,5.951519
0.0,4,5.956292
0.0,3,5.959293
0.0,3,5.962243
-0.143694,4,5.965856
-1.0,2,5.967772
-0.447066,4,5.97131
-1.0,3,5.973966
0.0,4,5.977581
0.0,3,5.980253
-0.926783,5,5.984715
-1.0,4,5.988301
0.0,3,5.990983
0.0,4,5.994694
0.0,4,5.99824
0.0,3,6.000878
-0.124745,3,6.003744
-0.764989,3,6.006668
0.0,3,6.00941
0.0,2,6.011229
-2.0,2,6.013143
0.0,4,6.016647
0.0,2,6.018368
0.0,4,6.021768
-0.721139,4,6.025317
1.0,2,6.027111
0.0,3,6.029769
0.0,3,6.032503
0.0,4,6.035954
-0.915951,4,6.039531
-1.0,3,6.042171
0.0,3,6.044931
-1.0,3,6.047585
0.0,6,6.05441
0.0,5,6.058858
0.0,4,6.062318
-0.935189,7,6.0684
-0.326648,3,6.07109
0.0,3,6.073749
0.0,3,6.0763
-0.963193,3,6.079025
0.0,3,6.081608
0.0,3,6.084167
-0.837462,4,6.087704
0.041357,2,6.089437
-0.064879,7,6.095458
0.0,3,6.098186
0.0,3,6.101028
0.0,3,6.103631
0.811517,4,6.107172
-0.107149,2,6.108902
-0.567867,2,6.110677
-0.212128,4,6.114208
-1.0,2,6.115959
-0.180697,4,6.119328
0.0,2,6.121125
0.0,3,6.12371
-0.389772,4,6.127255
0.0,2,6.129089
0.893813,2,6.130838
0.0,3,6.133655
0.0,2,6.135496
0.0,2,6.137304
0.791822,3,6.139973
-0.709607,4,6.143647
0.0,4,6.147118
-0.163774,4,6.192907
-0.817673,4,6.196585
-0.225958,2,6.198519
0.0,3,6.201235
0.388757,2,6.203022
1.0,2,6.204963
0.0,2,6.206693
-0.56642,3,6.20937
-0.436626,3,6.212085
0.0,3,6.214685
-0.521982,3,6.217419
-1.0,3,6.220045
0.0,2,6.221734
1.368298,2,6.223455
0.394318,3,6.226242
0.641877,2,6.22809
1.0,4,6.231658
0.828096,3,6.234261
-0.060843,4,6.237695
0.0,3,6.240459
-0.193899,3,6.243505
0.0,2,6.246155
0.197598,2,6.248119
-0.06223,3,6.25089
0.0,2,6.253433
0.0,3,6.258228
0.0,3,6.290206
0.0,2,6.292556
0.0,2,6.295232
0.0,3,6.298889
0.0,3,6.301915
-0.34475,3,6.305023
-0.39043,4,6.30917
0.0,4,6.312886
-0.241742,3,6.31567
-1.0,4,6.319129
-0.851787,3,6.321784
0.0,3,6.324457
1.0,3,6.327024
0.0,2,6.32889
-0.046196,4,6.332407
0.0,2,6.334156
-1.0,3,6.336995
0.0,2,6.338835
-0.743507,4,6.342331
0.0,5,6.346641
-0.280289,3,6.349224
-0.421953,3,6.352072
0.0,4,6.355531
0.0,3,6.358459
-1.0,4,6.362199
1.0,3,6.365338
0.0,4,6.368996
-0.035652,4,6.372502
0.0,3,6.375286
0.0,4,6.378788
-0.396253,2,6.380563
-0.27176,3,6.383088
1.0,3,6.385757
-0.230228,5,6.38995
-0.185631,2,6.391805
-1.0,3,6.394393
0.0,3,6.396973
0.0,3,6.399617
0.0,3,6.402274
-1.0,2,6.404005
0.0,2,6.405957
0.0,2,6.407688
-0.076632,3,6.410203
-1.0,3,6.4128
0.0,4,6.416168
0.0,2,6.417919
0.0,4,6.421406
0.403335,2,6.423176
0.0,3,6.425697
0.0,2,6.42744
0.0,5,6.431603
-0.501807,4,6.435025
0.0,3,6.437658
0.0,3,6.440226
0.0,4,6.443635
0.0,3,6.446148
0.0,4,6.449673
-0.127832,5,6.45387
0.0,2,6.455869
0.0,3,6.4588
0.0,3,6.461503
0.0,2,6.463254
-1.0,4,6.466657
-0.231298,3,6.469246
-0.779173,4,6.473103
0.0,4,6.476697
0.0,3,6.479348
-0.752739,3,6.482294
0.0,2,6.484114
0.0,3,6.486806
0.0,4,6.490536
-1.0,3,6.493279
0.0,3,6.496229
-0.145197,2,6.498074
-1.0,3,6.50075
-0.088816,5,6.50537
0.0,2,6.507188
0.0,3,6.510093
0.0,2,6.511957
0.0,3,6.514694
0.0,4,6.518661
0.0,3,6.521793
0.0,2,6.523706
0.0,3,6.526566
-0.466625,5,6.531118
-0.656377,2,6.532951
0.0,2,6.53469
0.0,3,6.537593
-0.824473,2,6.539495
0.90494,4,6.543129
0.0,6,6.548584
-0.22817,4,6.552341
-0.559075,5,6.557485
0.0,4,6.561348
-0.510823,3,6.563956
0.0,4,6.567788
0.0,2,6.56962
0.0,2,6.571317
0.0,3,6.574221
0.0,3,6.576887
-1.0,4,6.580722
0.0,3,6.583423
-0.176086,5,6.587987
-0.102078,3,6.590708
0.0,4,6.594533
0.0,2,6.596346
0.428242,3,6.599026
0.434842,3,6.602036
0.0,3,6.604718
0.0,3,6.60766
0.0,4,6.611232
0.0,3,6.614014
0.0,3,6.616831
0.0,6,6.622278
0.0,4,6.62577
0.0,3,6.628762
0.0,3,6.631434
0.0,2,6.633332
-0.030284,3,6.636321
0.0,3,6.639045
0.0,2,6.640865
0.0,2,6.642937
0.0,3,6.64568
0.0,2,6.647485
0.0,2,6.649689
0.0,2,6.651668
0.0,3,6.654308
0.0,4,6.658323
-1.0,4,6.662187
-1.0,4,6.666061
0.0,4,6.669708
0.0,3,6.672575
-1.0,3,6.6752
0.676067,3,6.678189
-0.713767,3,6.680918
0.0,4,6.684599
0.0,2,6.686422
-0.547621,4,6.690059
0.0,2,6.692238
0.0,2,6.694076
0.0,5,6.698778
-0.813224,4,6.702432
-0.891835,3,6.70541
0.277265,3,6.708129
0.0,4,6.711881
0.0,4,6.715557
0.042282,2,6.717346
-1.0,3,6.720444
0.0,3,6.723197
-1.0,5,6.727844
-0.785884,3,6.730572
-1.0,4,6.734294
0.0,2,6.736174
0.0,2,6.738004
0.0,3,6.740964
-0.516544,3,6.743696
-0.084166,4,6.747463
-1.0,4,6.751028
0.774058,3,6.753621
0.0,3,6.756935
0.0,4,6.760849
-0.186283,3,6.763642
0.0,4,6.767277
0.0,4,6.770956
-0.125628,4,6.774845
-0.091337,4,6.778599
0.0,2,6.780343
-0.58666,4,6.784219
0.0,3,6.786891
0.201769,3,6.789807
0.0,4,6.793346
-0.659963,3,6.796348
0.0,3,6.799061
-1.0,4,6.802897
-0.67567,4,6.806474
0.0,5,6.811053
0.0,4,6.814422
0.0,3,6.817261
0.0,3,6.819839
1.5,2,6.821605
0.0,3,6.824526
0.0,2,6.826314
-0.905511,2,6.828051
-1.0,3,6.83094
-1.0,3,6.833541
0.0,2,6.835329
0.0,2,6.837546
0.0,6,6.842699
0.0,2,6.844726
0.0,4,6.848382
0.0,3,6.851579
0.0,3,6.85451
0.0,3,6.857424
0.373997,2,6.859432
0.0,2,6.861946
0.0,5,6.867054
0.0,4,6.870676
0.0,2,6.87282
-0.645771,2,6.874633
-0.465103,4,6.878289
-0.03434,5,6.883101
0.0,3,6.88602
0.0,4,6.889601
0.0,4,6.8933
-0.797784,3,6.895916
-0.138743,3,6.898661
0.0,2,6.900705
0.0,3,6.903292
-0.114651,3,6.905901
0.0,3,6.908886
-0.305565,2,6.910721
0.0,4,6.914439
0.0,3,6.917134
-1.0,3,6.9197
0.0,2,6.921709
0.0,4,6.925264
-0.869397,2,6.927167
0.0,3,6.929974
0.0,2,6.931893
-1.0,3,6.934818
-1.0,4,6.938347
0.0,3,6.94103
0.44953,2,6.943017
-0.399862,3,6.945707
0.0,3,6.94856
0.0,2,6.950416
0.0,4,6.954056
0.0,4,6.95799
-1.0,3,6.960855
0.0,2,6.962905
0.0,2,6.964718
0.0,3,6.967456
-0.744952,2,6.969478
0.0,6,6.97488
0.0,4,6.978847
0.0,4,6.982424
0.0,4,6.986386
0.0,4,6.990167
0.0,3,6.993087
0.0,4,6.99676
-0.274412,3,6.999662
0.0,3,7.002393
0.0,5,7.007262
0.0,3,7.010007
0.0,3,7.013045
0.0,2,7.014902
