#{"t_start": 1779728427.6306465, "env_id": "Blackjack4game-v1"}
r,l,t
0.0,2,1.290201
0.0,3,1.292696
-1.0,3,1.295414
-0.544687,5,1.299659
0.0,3,1.302418
0.0,2,1.304095
-0.256514,3,1.306766
0.0,2,1.308598
1.0,2,1.310451
-1.0,4,1.313798
0.0,4,1.31727
-0.433508,3,1.319687
0.0,4,1.323266
-0.272079,2,1.324984
-1.0,4,1.32846
0.693933,2,1.330232
0.0,3,1.332842
-1.0,4,1.336471
0.0,4,1.340108
0.0,2,1.34202
-0.41321,5,1.346442
0.0,4,1.350031
0.0,3,1.352641
0.0,4,1.355999
-0.517808,3,1.358603
-1.0,3,1.361125
-0.494544,3,1.363715
0.0,3,1.36631
0.0,4,1.369653
-1.0,2,1.371357
-0.054895,3,1.373994
0.351376,3,1.376493
-0.160767,3,1.379085
0.0,2,1.380873
-0.29416,3,1.383791
0.0,3,1.386429
-0.145363,3,1.389193
-1.0,2,1.391021
-0.784255,5,1.39537
0.0,5,1.399481
0.0,3,1.401984
0.0,3,1.404831
-0.707264,3,1.407536
0.0,3,1.41002
0.0,7,1.415932
0.0,3,1.418578
0.0,4,1.422131
-0.027423,5,1.426461
0.0,5,1.430518
0.0,2,1.432497
-0.650081,4,1.43592
1.0,4,1.439358
0.0,3,1.441998
-1.0,2,1.443666
-0.950639,2,1.445538
0.0,3,1.448237
-0.682499,4,1.451742
-0.825216,6,1.456991
-0.277786,4,1.460505
0.0,4,1.463951
-1.304706,2,1.465724
-1.0,3,1.468564
0.159394,3,1.471094
-0.877277,4,1.474628
-0.337458,3,1.477251
-0.815063,4,1.480636
-0.321576,3,1.483371
0.0,2,1.484978
0.0,3,1.487597
0.0,3,1.490354
0.0,6,1.495285
-0.67713,2,1.497013
-1.0,3,1.499487
0.08511,3,1.502244
-0.780737,5,1.506479
0.0,5,1.510963
0.0,2,1.512629
-0.638373,4,1.515998
1.5,2,1.517823
0.0,5,1.521844
0.0,2,1.523647
0.0,4,1.527153
-1.0,4,1.530751
0.0,4,1.534121
0.0,4,1.537722
0.0,4,1.541069
0.0,4,1.544655
0.0,4,1.548228
-1.0,6,1.553439
0.0,2,1.555066
-0.599458,4,1.558588
0.412489,3,1.561155
0.0,3,1.5637
-0.815485,2,1.565549
-0.700638,3,1.56808
0.0,3,1.570573
0.0,4,1.574038
0.0,4,1.577267
-0.01389,3,1.580025
0.0,3,1.582516
0.0,3,1.58546
0.0,3,1.588197
-0.001895,6,1.593425
0.0,5,1.597631
0.0,6,1.602781
0.0,5,1.607047
-1.0,5,1.611208
0.0,2,1.6131
0.0,4,1.616622
1.0,2,1.618292
0.0,3,1.621067
1.0,3,1.623783
-1.0,3,1.626301
-1.0,4,1.629848
1.0,4,1.633008
0.0,4,1.636632
-0.240238,3,1.63907
-0.843537,4,1.642614
0.0,2,1.644537
-0.318862,4,1.648179
-0.280249,4,1.651646
0.0,3,1.654077
-0.046749,5,1.658469
-0.431043,4,1.661836
1.5,2,1.663674
-1.0,5,1.667754
0.0,2,1.669668
-0.265796,3,1.672382
0.0,2,1.674111
0.0,4,1.677776
0.0,3,1.680405
0.200348,3,1.682981
0.0,3,1.685951
-0.377024,2,1.687924
0.0,3,1.690642
0.0,4,1.694169
0.0,4,1.697638
-0.541254,3,1.700341
0.0,3,1.702746
0.005323,2,1.704669
0.0,5,1.708955
-0.30625,3,1.711632
0.0,2,1.713681
0.846416,2,1.71554
-0.632556,4,1.719069
0.0,3,1.721604
0.0,3,1.724053
-1.0,3,1.726882
0.0,4,1.730083
0.0,2,1.73182
0.0,3,1.734593
0.0,2,1.736211
1.0,3,1.738821
0.0,4,1.742408
-1.0,4,1.745836
-1.0,5,1.750625
0.0,3,1.753479
0.0,5,1.757611
0.0,5,1.762364
-0.063589,2,1.76398
-1.0,3,1.766635
-1.0,4,1.770307
0.0,3,1.772887
-0.109559,4,1.776535
0.0,3,1.779027
0.0,2,1.781016
-0.258561,3,1.783892
0.0,3,1.786366
-0.841989,4,1.790293
0.0,2,1.792002
0.0,2,1.793792
0.0,2,1.795909
-1.0,4,1.799256
0.0,2,1.801044
-1.0,3,1.803983
-0.977712,6,1.809121
-0.73236,4,1.812627
-0.346718,2,1.814433
0.0,2,1.816553
1.5,2,1.818374
-0.367394,3,1.820853
0.0,3,1.823924
-0.285045,3,1.826466
-0.921321,3,1.829157
0.0,3,1.832029
0.0,4,1.835514
0.0,2,1.837491
0.0,3,1.840028
0.0,4,1.843633
-0.467923,4,1.847503
-0.463643,3,1.850242
-0.783419,3,1.853006
-0.984392,2,1.8546
0.0,3,1.857307
0.0,2,1.859259
-0.339027,5,1.863492
-1.0,3,1.86632
0.0,4,1.869558
-0.703797,2,1.871463
0.0,3,1.874275
-0.451511,3,1.876712
-1.0,4,1.88049
0.0,3,1.882976
0.0,4,1.886729
-1.0,3,1.889366
0.419182,4,1.893189
-0.199729,3,1.895874
0.0,4,1.899289
-2.0,2,1.901263
1.5,2,1.902921
0.0,3,1.905497
-0.032261,2,1.907489
-0.084165,4,1.910768
1.5,2,1.912543
1.0,4,1.916126
-1.0,4,1.919536
0.0,3,1.922477
0.0,3,1.924933
-0.09649,5,1.92956
-1.0,2,2.217803
-0.110529,3,2.221482
0.0,3,2.224038
0.0,3,2.227291
0.0,4,2.230706
0.0,3,2.233609
0.0,5,2.238013
-0.12396,4,2.241933
0.042517,2,2.243694
-1.0,3,2.246294
0.0,2,2.248274
0.0,4,2.251898
0.0,3,2.254946
-0.172531,5,2.259138
0.120714,3,2.262241
-0.083455,3,2.264785
-0.406725,3,2.267524
-0.435733,5,2.272123
0.0,2,2.27392
0.0,3,2.277492
0.0,4,2.281112
-0.287914,4,2.284943
-0.653439,4,2.288603
0.0,2,2.290759
0.0,4,2.294315
0.0,3,2.297701
0.380611,3,2.300279
0.0,3,2.303346
-0.017214,3,2.306031
-0.936476,3,2.308992
0.605178,5,2.31368
0.0,3,2.316556
-0.547459,2,2.318605
-0.713665,2,2.320332
0.51592,3,2.323233
0.0,4,2.32706
-1.0,2,2.328677
-1.0,3,2.331827
-0.600612,3,2.334382
0.0,3,2.337267
0.0,3,2.340179
-0.386579,3,2.342678
0.0,3,2.345893
0.0,2,2.347857
0.0,4,2.352026
-0.670187,3,2.35475
0.0,5,2.359411
0.0,4,2.362854
-0.47387,4,2.366707
0.0,3,2.369245
-0.418273,4,2.372571
0.016233,2,2.37449
0.0,2,2.376077
0.0,4,2.379502
0.0,3,2.382164
0.0,2,2.383767
0.0,3,2.386428
0.0,4,2.390368
-0.110383,2,2.392277
0.0,2,2.39439
0.0,2,2.396207
-0.178758,4,2.399663
0.0,2,2.40154
0.0,4,2.404843
-0.528486,2,2.406722
0.811245,3,2.409476
1.5,2,2.411086
0.0,2,2.412705
0.0,4,2.416372
0.0,3,2.418858
-1.0,3,2.421581
0.0,4,2.424963
-0.501685,3,2.42763
-1.0,3,2.430305
0.0,4,2.433491
-1.0,4,2.437369
0.0,2,2.439063
0.0,3,2.441669
-0.595458,4,2.445215
0.0,2,2.44683
0.0,3,2.449551
-0.138686,3,2.452394
0.0,4,2.456005
0.08754,3,2.458648
-1.0,3,2.461044
-1.0,3,2.463897
0.0,4,2.467098
-1.0,3,2.469668
-0.110996,2,2.471669
1.0,3,2.474052
0.0,4,2.477543
0.0,4,2.480787
-0.013362,2,2.482495
-0.257793,4,2.486185
0.0,4,2.489318
-0.447405,3,2.49216
0.0,4,2.495363
-1.0,3,2.498069
0.0,3,2.500694
0.0,3,2.503102
0.0,4,2.506871
0.0,6,2.511925
0.0,2,2.513765
0.0,3,2.516184
1.5,2,2.517922
0.0,4,2.521399
0.82672,2,2.523058
0.0,3,2.525699
1.0,3,2.528381
-0.143085,4,2.53179
0.0,4,2.535299
0.0,4,2.538662
0.226348,2,2.540685
0.558176,4,2.543957
0.0,4,2.547696
0.0,2,2.549437
0.0,2,2.551173
0.0,2,2.553112
0.0,3,2.555771
0.0,4,2.559361
0.0,2,2.561297
-1.0,5,2.565458
0.0,2,2.567429
0.127843,2,2.569337
0.0,4,2.572557
-0.273969,4,2.576264
-0.403126,4,2.579405
0.0,3,2.582356
0.162735,4,2.585633
-0.931708,3,2.58836
-0.393851,3,2.591048
0.0,5,2.595369
0.0,4,2.598799
-1.0,3,2.601469
0.0,4,2.604971
0.0,4,2.608303
0.0,3,2.611172
-0.72732,3,2.613632
0.0,5,2.618192
0.0,2,2.619837
0.0,3,2.622558
0.0,2,2.624554
0.0,5,2.628954
0.0,3,2.63218
0.0,4,2.635984
-1.0,3,2.63929
0.0,4,2.642928
0.0,4,2.646909
0.0,5,2.651735
0.0,3,2.654406
-0.147073,2,2.656102
0.621583,2,2.658348
-0.074001,5,2.662675
0.0,5,2.667208
0.0,3,2.669656
0.0,3,2.6725
0.571623,2,2.674202
-0.484167,2,2.675811
0.0,2,2.677593
0.33619,3,2.680397
0.0,4,2.683646
0.0,4,2.687606
0.0,4,2.690855
0.0,3,2.693817
0.0,2,2.695501
0.319245,3,2.697874
-0.800077,3,2.70082
-0.213821,6,2.705946
0.855557,3,2.708839
0.0,4,2.712123
-0.934417,4,2.716568
0.0,2,2.718892
0.0,2,2.720863
-0.053649,4,2.724288
1.5,2,2.725919
0.0,3,2.728745
-0.218417,3,2.73124
0.0,3,2.733778
0.0,4,2.737264
0.0,3,2.739659
0.0,2,2.741579
0.364215,4,2.744943
0.0,3,2.747467
-0.623377,3,2.750131
0.0,2,2.751984
0.730536,5,2.756369
0.0,3,2.758852
-0.154191,5,2.762995
0.0,5,2.767039
0.0,2,2.768835
0.0,5,2.773131
0.0,4,2.776514
0.0,2,2.77834
-0.466518,4,2.781541
0.0,2,2.783425
0.0,5,2.787548
0.0,3,2.790258
-0.387226,4,2.793664
-0.783227,5,2.797859
0.0,2,2.799582
0.0,3,2.801956
0.0,3,2.804757
-0.902973,3,2.807314
0.0,4,2.81077
0.0,3,2.813493
0.0,3,2.8161
0.21921,3,2.818826
0.0,3,2.821379
0.0,6,2.826447
0.0,2,2.828126
-1.0,3,2.830558
0.0,4,2.83416
0.0,3,2.83662
-1.0,3,2.83931
0.262714,2,2.841145
0.0,3,2.843605
0.0,3,2.846392
0.0,3,2.84913
0.163395,2,2.851038
0.0,3,2.853882
-0.84882,5,2.857934
0.0,3,2.860667
0.0,4,2.863903
-0.585637,2,2.865628
0.0,3,2.868416
0.0,5,2.872583
0.0,3,2.875339
0.532192,3,2.87782
0.0,2,2.879508
0.941547,2,2.881482
1.0,2,2.883189
0.0,3,2.885676
0.710236,3,2.888527
0.0,3,2.891657
0.0,3,2.894288
0.0,3,2.896916
0.642393,3,2.899403
0.0,4,2.902961
0.109863,3,2.90542
0.0,3,2.908013
0.0,3,2.910678
0.0,2,2.912273
0.0,6,2.917315
0.0,4,2.920552
-0.047964,4,2.924148
0.0,4,2.927325
1.5,2,2.929216
-0.120032,5,2.933415
0.0,4,2.936891
-0.173123,2,2.93868
0.0,3,2.941094
-0.180595,2,2.942851
0.0,2,2.944815
0.0,4,2.94801
-0.030398,5,2.952518
0.0,3,2.955334
-1.0,3,2.958493
0.649316,2,2.960418
1.0,3,2.962898
0.0,4,2.966493
0.0,2,2.96828
0.0,3,2.970816
0.0,3,2.973432
0.0,3,2.975885
0.0,2,2.977715
0.0,3,2.980322
0.0,3,2.982768
-1.0,4,2.986447
0.076706,4,2.989713
0.0,2,2.991408
0.0,2,2.993285
-1.0,4,2.996527
0.0,4,2.999996
0.0,4,3.003173
-0.151629,4,3.006552
-0.439091,2,3.008369
0.0,3,3.010751
-0.065202,3,3.013372
-0.573064,4,3.016739
-0.248294,4,3.020069
-0.192031,2,3.021828
0.0,2,3.023466
0.0,2,3.025055
0.0,5,3.029396
0.0,3,3.03179
0.0,2,3.033475
0.0,2,3.035413
0.554886,2,3.03729
0.0,4,3.040632
-0.79254,5,3.044725
-0.290249,3,3.047271
-1.0,3,3.050004
1.0,3,3.052693
0.0,4,3.056366
0.0,4,3.059809
0.0,4,3.06352
0.0,4,3.066868
0.0,2,3.068671
-0.344878,3,3.07142
0.0,3,3.073867
-0.525751,3,3.076511
-1.0,4,3.080051
-0.983272,4,3.083606
0.0,4,3.086955
0.0,2,3.08863
0.0,2,3.090371
0.0,4,3.093905
0.0,3,3.096493
-0.378056,5,3.100859
0.0,3,3.103376
0.0,2,3.105251
0.0,4,3.108598
0.674253,3,3.11133
0.696384,4,3.114729
0.0,3,3.117247
0.0,4,3.120754
0.0,3,3.123327
0.0,4,3.208578
-0.689542,4,3.212563
0.0,3,3.215234
0.0,3,3.218163
0.0,3,3.220702
0.550269,3,3.22365
0.0,2,3.225425
0.11192,4,3.229852
0.0,5,3.238066
-1.0,2,3.240591
-1.0,4,3.245568
0.0,4,3.250414
-0.742842,3,3.25372
-0.742962,4,3.25772
0.0,3,3.260476
-0.079827,2,3.262082
0.0,3,3.264938
0.0,4,3.268304
-1.0,4,3.271693
0.0,2,3.273562
1.0,4,3.276885
0.0,4,3.280441
0.0,3,3.282891
0.0,3,3.285593
0.0,2,3.287427
-0.276058,3,3.289937
-1.0,3,3.292777
0.0,4,3.296072
-0.375196,5,3.300311
-1.243373,2,3.302068
0.0,4,3.305388
-0.229456,5,3.309541
0.0,4,3.312824
0.0,3,3.315726
0.0,2,3.317402
0.0,3,3.320037
0.0,3,3.322654
0.0,3,3.325107
0.0,3,3.327667
0.0,6,3.332735
-0.384215,2,3.334659
-0.778717,3,3.337159
-1.0,2,3.338832
0.0,4,3.342268
0.0,3,3.344807
0.0,3,3.347428
-0.542018,4,3.351454
0.0,3,3.354061
0.0,2,3.355831
0.0,3,3.358453
0.0,2,3.360098
-1.0,3,3.362922
0.0,3,3.365376
0.865485,2,3.367016
0.0,3,3.369688
0.379934,4,3.37309
0.0,4,3.376543
0.406514,4,3.379748
-0.061286,3,3.382212
0.0,3,3.38493
0.0,2,3.386525
0.0,5,3.392144
0.0,4,3.395901
-0.129214,2,3.397965
0.0,3,3.400596
-0.654665,4,3.404183
1.0,2,3.405978
-1.560822,2,3.407665
0.0,3,3.410122
-0.602371,3,3.41287
0.0,3,3.415344
-0.519984,2,3.417166
0.0,2,3.418969
-0.566842,3,3.421472
0.0,2,3.42315
0.0,3,3.425812
-0.663777,5,3.429921
0.0,3,3.432638
-0.034026,5,3.436765
0.0,3,3.439377
0.0,3,3.44195
-0.745533,3,3.44461
-0.368618,4,3.448324
-0.42815,6,3.453393
0.94287,5,3.457786
-0.119616,3,3.460452
0.0,2,3.46216
-0.782073,3,3.464854
0.0,4,3.468313
0.0,4,3.471575
-1.0,4,3.475096
0.0,4,3.478454
-0.308506,4,3.4819
1.5,2,3.483557
0.0,4,3.48677
-1.0,3,3.489505
-0.928474,3,3.492019
0.0,3,3.494745
0.0,4,3.49794
-1.0,4,3.501752
-0.101628,3,3.504519
0.0,3,3.507044
-0.864681,2,3.509015
-0.051503,4,3.512301
0.0,3,3.514896
-0.635921,3,3.517581
0.0,5,3.521635
0.0,4,3.525187
1.5,2,3.526862
0.0,3,3.529453
0.0,3,3.532042
0.0,4,3.53541
1.080181,2,3.537185
0.0,2,3.53886
-0.653812,2,3.540415
0.0,4,3.543905
-0.807821,3,3.546488
-0.006481,5,3.550848
-0.017111,2,3.55283
-0.469932,3,3.555506
-1.0,3,3.558218
0.0,3,3.560758
0.0,5,3.565024
0.0,3,3.567502
0.0,4,3.570743
1.5,2,3.572584
0.0,3,3.575088
0.0,2,3.57692
0.0,2,3.578699
0.0,3,3.581204
-0.880955,3,3.583672
0.0,2,3.585502
-0.844702,4,3.588795
0.0,4,3.592287
0.0,2,3.594018
-0.644492,2,3.595757
0.0,4,3.599204
0.0,3,3.601728
-1.0,3,3.604376
0.093019,3,3.607105
-1.0,2,3.608823
0.0,4,3.61203
-1.0,3,3.614788
0.012189,2,3.616474
0.0,3,3.619004
0.0,3,3.621674
0.0,4,3.624975
0.712766,4,3.628452
-1.0,4,3.631643
-1.0,3,3.634374
0.0,2,3.636128
-1.0,5,3.640263
0.0,3,3.642928
0.0,2,3.644602
0.0,2,3.64645
0.0,4,3.649908
0.0,4,3.653126
0.0,3,3.656007
-0.286765,4,3.659732
-1.0,4,3.663693
0.0,3,3.666205
-0.675749,4,3.669749
-0.632434,4,3.672936
0.166758,5,3.677119
0.0,3,3.679609
0.61492,2,3.681365
0.552813,2,3.683226
0.436118,4,3.686387
0.0,4,3.689747
0.0,3,3.692288
0.0,3,3.694821
0.0,4,3.698276
0.0,2,3.699913
0.0,4,3.703434
0.0,4,3.707185
-0.167354,5,3.712018
0.0,2,3.713965
0.0,3,3.716643
0.0,3,3.7199
0.04107,2,3.722533
-0.280661,4,3.727057
0.0,3,3.729759
0.0,3,3.73249
-0.721212,2,3.734218
-0.546377,4,3.737728
0.0,3,3.740432
0.0,3,3.742992
-0.018575,3,3.745784
0.0,7,3.751786
0.0,3,3.754565
-0.385257,3,3.758063
0.0,3,3.761189
0.0,3,3.763874
0.0,3,3.766666
-0.931285,3,3.769237
0.0,4,3.772732
0.0,5,3.776973
-0.082504,4,3.780583
-0.166919,4,3.783911
-0.043464,3,3.786637
0.0,3,3.789616
0.0,4,3.792945
0.0,2,3.794995
0.0,2,3.796889
0.0,4,3.800241
-0.180072,3,3.802897
0.0,4,3.806206
0.0,4,3.80964
-1.0,2,3.811294
0.0,3,3.813761
-1.0,4,3.817234
-1.0,4,3.820615
-0.217076,3,3.823292
0.0,3,3.825697
-0.632083,4,3.829164
0.0,2,3.8309
0.0,3,3.833493
0.0,2,3.835261
0.0,2,3.837108
0.0,3,3.83966
-1.0,3,3.842955
-0.171957,4,3.846764
0.361133,4,3.850646
0.0,3,3.853283
0.750569,2,3.855017
0.0,3,3.857745
0.0,3,3.86019
0.0,3,3.862877
0.0,3,3.865621
0.0,4,3.869079
0.0,5,3.873737
0.0,3,3.876517
0.0,3,3.87917
-0.455671,3,3.881574
-2.0,2,3.883513
0.0,5,3.887941
0.78164,2,3.889912
-0.730985,5,3.894179
1.0,3,3.896623
-0.534938,5,3.900736
0.0,3,3.903264
0.0,5,3.907353
0.0,2,3.908962
0.0,3,3.911512
0.634366,3,3.914112
0.0,4,3.917449
0.0,3,3.919908
0.0,3,3.922254
-1.0,3,3.924665
0.0,3,3.927057
0.0,2,3.928704
0.0,3,3.931339
-1.0,2,3.932947
0.0,3,3.935309
0.0,4,3.938464
0.0,4,3.941788
0.0,3,3.944453
1.0,3,3.946882
0.0,3,3.949286
1.0,4,3.952528
0.0,5,3.956593
0.0,4,3.959768
-0.522611,7,3.965793
-0.789047,3,3.968486
0.0,3,3.970842
-0.053619,3,3.973388
0.0,2,3.975152
0.0,3,3.977701
-0.794502,3,3.980179
0.0,4,3.983454
-0.214971,3,3.986251
0.010055,5,3.990416
0.0,2,3.99205
-0.416986,4,3.995489
-0.126684,5,3.999824
-0.280018,2,4.001656
0.0,2,4.003452
0.0,3,4.005987
0.0,4,4.009514
-0.33694,2,4.011277
-0.083835,3,4.013901
0.0,3,4.016667
0.0,3,4.019201
-0.379142,2,4.020971
0.0,2,4.022692
0.730607,3,4.025441
0.0,4,4.028851
0.0,2,4.030619
0.0,5,4.035301
1.0,3,4.038027
-0.539347,3,4.040807
-0.532603,3,4.043851
-0.215699,3,4.046772
0.0,3,4.049679
-0.772279,4,4.05375
0.0,3,4.056392
0.111137,2,4.058396
0.0,5,4.063092
0.0,2,4.065003
0.0,3,4.067908
-0.520195,3,4.071346
0.0,3,4.075303
0.0,3,4.078591
1.0,3,4.08156
0.0,2,4.083407
0.0,2,4.085797
-0.694342,2,4.088131
0.726477,2,4.090165
0.344897,4,4.09412
0.0,3,4.097732
-0.695382,4,4.10324
2.0,2,4.105868
-1.0,2,4.108319
0.0,3,4.111991
0.0,3,4.11547
0.0,3,4.118691
0.30241,2,4.1207
0.0,2,4.122653
-1.0,4,4.127337
0.0,3,4.239616
-0.228322,2,4.241461
0.0,2,4.243083
0.0,3,4.245575
0.0,3,4.248031
-0.085578,4,4.251236
0.0,4,4.254502
0.0,3,4.256994
-0.091007,4,4.260438
-0.412081,2,4.262234
0.0,2,4.263926
0.0,2,4.265567
0.0,3,4.268028
1.0,3,4.270497
0.0,4,4.273878
0.0,2,4.275744
0.0,2,4.277469
-1.0,4,4.28072
0.0,2,4.282489
1.5,2,4.284103
-1.0,3,4.286537
1.0,4,4.289787
0.0,3,4.292197
-0.812068,4,4.295461
0.0,3,4.298095
-0.664049,2,4.299772
1.0,3,4.30233
0.0,5,4.306282
0.0,6,4.311068
0.0,3,4.313502
0.0,4,4.316799
0.0,2,4.31846
0.0,3,4.320857
-1.0,2,4.322771
0.0,2,4.324491
0.921502,2,4.326375
0.0,3,4.329256
0.0,2,4.330977
-0.797482,3,4.333392
0.0,3,4.335775
0.0,3,4.338214
0.0,4,4.341489
0.0,4,4.344702
-0.122393,5,4.348667
-2.0,2,4.35035
0.0,3,4.352826
0.0,3,4.355188
0.0,3,4.357575
0.0,2,4.359185
0.0,2,4.360787
-1.0,4,4.363941
0.0,3,4.366435
-0.269617,3,4.368819
0.0,3,4.37124
0.230597,4,4.374596
0.0,4,4.377779
-0.255264,5,4.382198
0.0,3,4.384914
0.0,5,4.389598
0.0,3,4.392675
0.0,4,4.396634
0.0,2,4.398344
0.0,2,4.400232
-0.947404,5,4.405002
0.0,2,4.406983
-0.536633,6,4.412187
0.0,5,4.416514
-0.314613,2,4.418324
0.0,3,4.421876
0.0,3,4.425323
0.0,3,4.428082
-1.0,3,4.430854
0.0,4,4.434478
0.380754,2,4.436513
0.806491,2,4.438507
-0.380656,4,4.442723
0.0,3,4.445444
0.0,3,4.448563
0.021526,2,4.450358
0.0,3,4.453148
0.0,4,4.457471
0.0,3,4.460212
-0.937227,2,4.462249
-0.203962,4,4.465759
-0.186589,2,4.467659
-1.0,5,4.473119
0.0,2,4.475079
0.0,4,4.478721
0.0,5,4.48323
0.0,4,4.487123
-1.0,4,4.490856
-0.617849,3,4.493625
0.0,3,4.496534
0.0,4,4.500115
-0.22755,3,4.502877
0.0,3,4.505622
-0.900125,4,4.509303
0.0,5,4.513818
0.0,3,4.516237
-0.871732,4,4.519855
0.0,4,4.523737
-0.944671,3,4.526365
0.0,4,4.529883
0.0,2,4.531788
0.0,3,4.534656
0.0,5,4.539345
-0.416843,2,4.540971
-0.120453,5,4.544974
0.0,4,4.548154
0.0,4,4.551488
0.0,6,4.556551
0.0,4,4.559774
0.0,3,4.56214
0.0,3,4.564502
0.0,5,4.568515
0.0,3,4.570856
0.0,2,4.572517
0.0,3,4.575109
0.0,2,4.576767
0.0,3,4.579324
0.0,2,4.581214
0.0,2,4.582905
0.0,2,4.584543
0.0,3,4.586992
0.0,4,4.590166
-0.979811,3,4.592536
0.0,3,4.595168
0.0,4,4.59835
0.0,3,4.600792
-1.0,3,4.60337
-1.0,5,4.607511
-0.379571,3,4.610389
0.0,3,4.613408
-0.677516,3,4.61614
-0.487717,3,4.618647
0.0,3,4.621095
0.0,2,4.622901
0.0,4,4.626018
0.0,3,4.628469
0.0,3,4.630956
0.0,4,4.634059
0.0,4,4.6373
0.0,2,4.638956
0.0,3,4.641617
0.0,2,4.64363
-1.0,3,4.646413
0.0,4,4.650168
0.0,3,4.65288
-0.541896,3,4.655655
-0.705857,4,4.659862
0.0,3,4.662749
0.0,4,4.666406
-0.286331,5,4.67088
-1.0,3,4.673667
-1.0,3,4.67649
-1.0,3,4.679428
0.0,2,4.681313
0.0,4,4.685003
-0.988066,3,4.687724
0.20396,3,4.690434
0.0,5,4.695049
-0.064793,4,4.699635
0.0,3,4.702687
0.0,3,4.706194
0.0,4,4.710762
1.0,2,4.713031
0.0,2,4.715534
0.755318,2,4.718523
1.0,5,4.726518
0.0,3,4.731376
0.0,4,4.735471
-1.0,4,4.739861
-0.621542,5,4.745237
0.0,4,4.749346
0.0,3,4.752192
0.0,3,4.755249
1.483211,2,4.757203
0.0,4,4.761759
0.0,3,4.765525
0.0,2,4.767658
-1.729558,2,4.769789
-1.0,3,4.773024
-1.0,2,4.776518
0.0,3,4.7807
0.0,2,4.783026
0.0,3,4.786303
0.0,4,4.791124
0.0,3,4.79561
-0.821703,3,4.801132
0.0,3,4.804587
1.051773,2,4.808019
0.0,3,4.811058
0.162817,3,4.814361
-0.153702,4,4.822155
0.0,3,4.826455
-1.0,2,4.828204
0.0,3,4.831769
0.56928,3,4.834753
-0.245249,4,4.839457
0.0,5,4.843934
1.5,2,4.846133
0.0,3,4.848857
-1.0,4,4.852689
-0.544218,3,4.855421
0.0,2,4.857262
0.0,3,4.860371
0.0,4,4.863865
0.0,4,4.867738
0.0,3,4.870457
0.0,3,4.873391
0.0,3,4.876204
0.0,2,4.877978
-1.0,4,4.881888
0.0,3,4.884831
-0.041061,2,4.886915
0.0,2,4.888964
0.0,3,4.892174
0.0,2,4.894193
-1.0,4,4.898686
0.0,4,4.905044
-0.366659,2,4.907328
-0.656689,2,4.91013
-0.144437,4,4.913929
0.0,3,4.916704
0.0,5,4.922031
0.0,4,4.925593
1.5,2,4.927828
0.0,3,4.931047
0.0,2,4.932962
0.0,4,4.936975
0.0,2,4.938753
-0.993956,4,4.942894
-0.14222,5,4.947512
0.0,3,4.950735
0.0,3,4.953479
0.0,3,4.956641
0.0,6,4.961933
0.0,3,4.965162
-1.0,3,4.968186
0.0,5,4.97317
-0.471453,3,4.976061
0.0,3,4.979188
0.0,3,4.981985
0.802895,3,4.985186
1.0,2,4.98712
-0.640922,6,4.993045
1.5,2,4.994923
0.753872,3,4.998045
0.0,2,5.000109
