#{"t_start": 1779728697.0647695, "env_id": "Blackjack4game-v1"}
r,l,t
-0.640922,6,5.34538
1.5,2,5.347324
0.753872,3,5.350367
0.0,2,5.352832
0.0,4,5.356987
0.0,3,5.360645
-0.977181,4,5.365037
0.0,3,5.368201
-0.306845,3,5.371458
0.0,4,5.376137
0.0,4,5.381807
0.0,4,5.38661
0.0,4,5.390561
0.0,3,5.393233
0.0,2,5.395074
0.0,4,5.399119
-1.0,3,5.402483
0.0,5,5.40788
-1.0,6,5.414366
0.620937,4,5.418182
0.0,3,5.42203
0.0,2,5.424086
0.277513,3,5.427432
0.0,3,5.430609
-0.860086,4,5.434383
-0.936141,4,5.438675
0.0,3,5.441685
0.0,4,5.445911
-1.0,2,5.448458
-1.0,2,5.450572
0.0,3,5.453273
-1.0,4,5.457992
0.0,4,5.461741
0.829357,2,5.464328
0.0,3,5.467802
-0.290623,3,5.471617
0.0,2,5.47399
